 --- Cosmological Parameters --- 
	 H0: 2.1791e-18 (1/s) = 67.2400 (km/s/Mpc) 
	 OmegaM: 3.1600e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.8400e-01 
	 OmegaK: 0.0000e+00 
		 w0: -1.0000e+00 
		 wa: 0.0000e+00 
	 rho_crit: 8.4944e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
2.33742387e-02, 1.00344803e-02, 9.77159637e-01, 2.29771869e-02, 9.27159151e-01, 2.32441880e-02, 3.21275880e+00, 1.06057616e+02, 1.03635221e+02, 1.03635221e+02, 1.01268155e+02, 3.51277093e+01, 6.79982518e+01, 8.68710455e-30
2.40304289e-02, 1.03128618e-02, 9.76533482e-01, 2.36109353e-02, 9.26525403e-01, 2.38929577e-02, 3.21211003e+00, 1.09087697e+02, 1.06527789e+02, 1.06527789e+02, 1.04027953e+02, 3.51888789e+01, 6.80199210e+01, 8.69264213e-30
2.47050406e-02, 1.05988725e-02, 9.75890584e-01, 2.42618414e-02, 9.25874497e-01, 2.45597249e-02, 3.21144327e+00, 1.12205816e+02, 1.09500599e+02, 1.09500599e+02, 1.06860604e+02, 3.52500768e+01, 6.80422204e+01, 8.69834258e-30
2.53985907e-02, 1.08927162e-02, 9.75230519e-01, 2.49303517e-02, 9.25205987e-01, 2.52449825e-02, 3.21075801e+00, 1.15414610e+02, 1.12555850e+02, 1.12555850e+02, 1.09767900e+02, 3.53113039e+01, 6.80651687e+01, 8.70421089e-30
2.61116110e-02, 1.11946019e-02, 9.74552855e-01, 2.56169231e-02, 9.24519415e-01, 2.59492366e-02, 3.21005375e+00, 1.18716801e+02, 1.15695798e+02, 1.15695798e+02, 1.12751670e+02, 3.53725609e+01, 6.80887856e+01, 8.71025222e-30
2.68446481e-02, 1.15047439e-02, 9.73857148e-01, 2.63220234e-02, 9.23814315e-01, 2.66730066e-02, 3.20932998e+00, 1.22115197e+02, 1.18922758e+02, 1.18922758e+02, 1.15813777e+02, 3.54338486e+01, 6.81130912e+01, 8.71647191e-30
2.75982639e-02, 1.18233619e-02, 9.73142944e-01, 2.70461314e-02, 9.23090207e-01, 2.74168258e-02, 3.20858616e+00, 1.25612695e+02, 1.22239108e+02, 1.22239108e+02, 1.18956125e+02, 3.54951677e+01, 6.81381063e+01, 8.72287547e-30
2.83730362e-02, 1.21506810e-02, 9.72409782e-01, 2.77897370e-02, 9.22346601e-01, 2.81812417e-02, 3.20782175e+00, 1.29212284e+02, 1.25647289e+02, 1.25647289e+02, 1.22180653e+02, 3.55565190e+01, 6.81638523e+01, 8.72946859e-30
2.91695588e-02, 1.24869320e-02, 9.71657189e-01, 2.85533415e-02, 9.21582997e-01, 2.89668160e-02, 3.20703617e+00, 1.32917049e+02, 1.29149806e+02, 1.29149806e+02, 1.25489338e+02, 3.56179035e+01, 6.81903514e+01, 8.73625718e-30
2.99884423e-02, 1.28323514e-02, 9.70884681e-01, 2.93374577e-02, 9.20798881e-01, 2.97741256e-02, 3.20622886e+00, 1.36730174e+02, 1.32749231e+02, 1.32749231e+02, 1.28884195e+02, 3.56793218e+01, 6.82176264e+01, 8.74324730e-30
3.08303146e-02, 1.31871818e-02, 9.70091766e-01, 3.01426103e-02, 9.19993728e-01, 3.06037623e-02, 3.20539923e+00, 1.40654943e+02, 1.36448202e+02, 1.36448202e+02, 1.32367278e+02, 3.57407750e+01, 6.82457010e+01, 8.75044525e-30
3.16958209e-02, 1.35516713e-02, 9.69277940e-01, 3.09693358e-02, 9.19167002e-01, 3.14563337e-02, 3.20454666e+00, 1.44694749e+02, 1.40249429e+02, 1.40249429e+02, 1.35940677e+02, 3.58022639e+01, 6.82745995e+01, 8.75785755e-30
3.25856248e-02, 1.39260747e-02, 9.68442690e-01, 3.18181827e-02, 9.18318156e-01, 3.23324631e-02, 3.20367053e+00, 1.48853093e+02, 1.44155690e+02, 1.44155690e+02, 1.39606524e+02, 3.58637893e+01, 6.83043472e+01, 8.76549090e-30
3.35004083e-02, 1.43106525e-02, 9.67585491e-01, 3.26897121e-02, 9.17446626e-01, 3.32327903e-02, 3.20277020e+00, 1.53133588e+02, 1.48169838e+02, 1.48169838e+02, 1.43366985e+02, 3.59253523e+01, 6.83349698e+01, 8.77335228e-30
3.44408728e-02, 1.47056720e-02, 9.66705808e-01, 3.35844973e-02, 9.16551841e-01, 3.41579718e-02, 3.20184502e+00, 1.57539966e+02, 1.52294800e+02, 1.52294800e+02, 1.47224267e+02, 3.59869537e+01, 6.83664944e+01, 8.78144887e-30
3.54077391e-02, 1.51114068e-02, 9.65803096e-01, 3.45031244e-02, 9.15633214e-01, 3.51086812e-02, 3.20089431e+00, 1.62076079e+02, 1.56533579e+02, 1.56533579e+02, 1.51180615e+02, 3.60485946e+01, 6.83989486e+01, 8.78978811e-30
3.64017485e-02, 1.55281370e-02, 9.64876798e-01, 3.54461923e-02, 9.14690146e-01, 3.60856096e-02, 3.19991738e+00, 1.66745907e+02, 1.60889257e+02, 1.60889257e+02, 1.55238311e+02, 3.61102759e+01, 6.84323611e+01, 8.79837772e-30
3.74236629e-02, 1.59561497e-02, 9.63926345e-01, 3.64143129e-02, 9.13722025e-01, 3.70894661e-02, 3.19891352e+00, 1.71553558e+02, 1.65364994e+02, 1.65364994e+02, 1.59399674e+02, 3.61719986e+01, 6.84667614e+01, 8.80722567e-30
3.84742658e-02, 1.63957388e-02, 9.62951161e-01, 3.74081113e-02, 9.12728227e-01, 3.81209779e-02, 3.19788201e+00, 1.76503276e+02, 1.69964034e+02, 1.69964034e+02, 1.63667064e+02, 3.62337639e+01, 6.85021800e+01, 8.81634019e-30
3.95543624e-02, 1.68472053e-02, 9.61950655e-01, 3.84282258e-02, 9.11708112e-01, 3.91808913e-02, 3.19682210e+00, 1.81599444e+02, 1.74689704e+02, 1.74689704e+02, 1.68042876e+02, 3.62955726e+01, 6.85386487e+01, 8.82572983e-30
4.06647809e-02, 1.73108570e-02, 9.60924227e-01, 3.94753083e-02, 9.10661030e-01, 4.02699717e-02, 3.19573302e+00, 1.86846592e+02, 1.79545416e+02, 1.79545416e+02, 1.72529541e+02, 3.63574259e+01, 6.85761999e+01, 8.83540343e-30
4.18063724e-02, 1.77870096e-02, 9.59871264e-01, 4.05500242e-02, 9.09586314e-01, 4.13890041e-02, 3.19461399e+00, 1.92249396e+02, 1.84534671e+02, 1.84534671e+02, 1.77129528e+02, 3.64193249e+01, 6.86148675e+01, 8.84537015e-30
4.29800121e-02, 1.82759856e-02, 9.58791145e-01, 4.16530529e-02, 9.08483285e-01, 4.25387934e-02, 3.19346420e+00, 1.97812691e+02, 1.89661057e+02, 1.89661057e+02, 1.81845342e+02, 3.64812708e+01, 6.86546862e+01, 8.85563946e-30
4.41865996e-02, 1.87781154e-02, 9.57683234e-01, 4.27850874e-02, 9.07351251e-01, 4.37201656e-02, 3.19228282e+00, 2.03541472e+02, 1.94928255e+02, 1.94928255e+02, 1.86679522e+02, 3.65432646e+01, 6.86956922e+01, 8.86622118e-30
4.54270599e-02, 1.92937372e-02, 9.56546887e-01, 4.39468349e-02, 9.06189503e-01, 4.49339670e-02, 3.19106902e+00, 2.09440901e+02, 2.00340042e+02, 2.00340042e+02, 1.91634643e+02, 3.66053075e+01, 6.87379226e+01, 8.87712549e-30
4.67023439e-02, 1.98231967e-02, 9.55381447e-01, 4.51390165e-02, 9.04997322e-01, 4.61810659e-02, 3.18982192e+00, 2.15516312e+02, 2.05900286e+02, 2.05900286e+02, 1.96713314e+02, 3.66674007e+01, 6.87814161e+01, 8.88836293e-30
4.80134292e-02, 2.03668477e-02, 9.54186246e-01, 4.63623678e-02, 9.03773970e-01, 4.74623523e-02, 3.18854064e+00, 2.21773221e+02, 2.11612957e+02, 2.11612957e+02, 2.01918174e+02, 3.67295455e+01, 6.88262124e+01, 8.89994443e-30
4.93613210e-02, 2.09250522e-02, 9.52960606e-01, 4.76176386e-02, 9.02518700e-01, 4.87787386e-02, 3.18722425e+00, 2.28217328e+02, 2.17482123e+02, 2.17482123e+02, 2.07251896e+02, 3.67917431e+01, 6.88723528e+01, 8.91188129e-30
5.07470524e-02, 2.14981804e-02, 9.51703836e-01, 4.89055929e-02, 9.01230745e-01, 5.01311602e-02, 3.18587183e+00, 2.34854526e+02, 2.23511953e+02, 2.23511953e+02, 2.12717183e+02, 3.68539947e+01, 6.89198799e+01, 8.92418528e-30
5.21716858e-02, 2.20866106e-02, 9.50415235e-01, 5.02270095e-02, 8.99909329e-01, 5.15205757e-02, 3.18448241e+00, 2.41690910e+02, 2.29706723e+02, 2.29706723e+02, 2.18316769e+02, 3.69163016e+01, 6.89688379e+01, 8.93686856e-30
5.36363132e-02, 2.26907300e-02, 9.49094092e-01, 5.15826814e-02, 8.98553657e-01, 5.29479678e-02, 3.18305502e+00, 2.48732780e+02, 2.36070812e+02, 2.36070812e+02, 2.24053413e+02, 3.69786651e+01, 6.90192723e+01, 8.94994375e-30
5.51420574e-02, 2.33109341e-02, 9.47739684e-01, 5.29734163e-02, 8.97162922e-01, 5.44143432e-02, 3.18158865e+00, 2.55986654e+02, 2.42608710e+02, 2.42608710e+02, 2.29929903e+02, 3.70410866e+01, 6.90712304e+01, 8.96342395e-30
5.66900727e-02, 2.39476274e-02, 9.46351277e-01, 5.44000363e-02, 8.95736302e-01, 5.59207338e-02, 3.18008226e+00, 2.63459272e+02, 2.49325018e+02, 2.49325018e+02, 2.35949049e+02, 3.71035674e+01, 6.91247610e+01, 8.97732276e-30
5.82815458e-02, 2.46012230e-02, 9.44928128e-01, 5.58633782e-02, 8.94272960e-01, 5.74681966e-02, 3.17853479e+00, 2.71157605e+02, 2.56224448e+02, 2.56224448e+02, 2.42113688e+02, 3.71661089e+01, 6.91799148e+01, 8.99165426e-30
5.99176967e-02, 2.52721433e-02, 9.43469482e-01, 5.73642932e-02, 8.92772045e-01, 5.90578146e-02, 3.17694518e+00, 2.79088868e+02, 2.63311829e+02, 2.63311829e+02, 2.48426675e+02, 3.72287126e+01, 6.92367441e+01, 9.00643310e-30
6.15997796e-02, 2.59608197e-02, 9.41974574e-01, 5.89036471e-02, 8.91232691e-01, 6.06906972e-02, 3.17531229e+00, 2.87260521e+02, 2.70592107e+02, 2.70592107e+02, 2.54890885e+02, 3.72913797e+01, 6.92953032e+01, 9.02167447e-30
6.33290840e-02, 2.66676928e-02, 9.40442630e-01, 6.04823199e-02, 8.89654018e-01, 6.23679804e-02, 3.17363501e+00, 2.95680287e+02, 2.78070347e+02, 2.78070347e+02, 2.61509208e+02, 3.73541119e+01, 6.93556482e+01, 9.03739415e-30
6.51069356e-02, 2.73932126e-02, 9.38872865e-01, 6.21012063e-02, 8.88035132e-01, 6.40908277e-02, 3.17191216e+00, 3.04356157e+02, 2.85751737e+02, 2.85751737e+02, 2.68284552e+02, 3.74169105e+01, 6.94178373e+01, 9.05360852e-30
6.69346971e-02, 2.81378388e-02, 9.37264486e-01, 6.37612148e-02, 8.86375123e-01, 6.58604307e-02, 3.17014256e+00, 3.13296399e+02, 2.93641588e+02, 2.93641588e+02, 2.75219832e+02, 3.74797770e+01, 6.94819307e+01, 9.07033461e-30
6.88137699e-02, 2.89020403e-02, 9.35616689e-01, 6.54632683e-02, 8.84673070e-01, 6.76780090e-02, 3.16832498e+00, 3.22509575e+02, 3.01745340e+02, 3.01745340e+02, 2.82317976e+02, 3.75427131e+01, 6.95479908e+01, 9.08759010e-30
7.07455942e-02, 2.96862961e-02, 9.33928662e-01, 6.72083034e-02, 8.82928035e-01, 6.95448114e-02, 3.16645818e+00, 3.32004544e+02, 3.10068559e+02, 3.10068559e+02, 2.89581915e+02, 3.76057201e+01, 6.96160823e+01, 9.10539336e-30
7.27316511e-02, 3.04910947e-02, 9.32199585e-01, 6.89972706e-02, 8.81139068e-01, 7.14621158e-02, 3.16454087e+00, 3.41790481e+02, 3.18616944e+02, 3.18616944e+02, 2.97014583e+02, 3.76687998e+01, 6.96862722e+01, 9.12376352e-30
7.47734631e-02, 3.13169348e-02, 9.30428629e-01, 7.08311337e-02, 8.79305205e-01, 7.34312301e-02, 3.16257176e+00, 3.51876883e+02, 3.27396326e+02, 3.27396326e+02, 3.04618915e+02, 3.77319537e+01, 6.97586300e+01, 9.14272043e-30
7.68725952e-02, 3.21643250e-02, 9.28614958e-01, 7.27108700e-02, 8.77425468e-01, 7.54534927e-02, 3.16054950e+00, 3.62273587e+02, 3.36412672e+02, 3.36412672e+02, 3.12397839e+02, 3.77951834e+01, 6.98332277e+01, 9.16228476e-30
7.90306568e-02, 3.30337838e-02, 9.26757728e-01, 7.46374695e-02, 8.75498869e-01, 7.75302727e-02, 3.15847272e+00, 3.72990777e+02, 3.45672085e+02, 3.45672085e+02, 3.20354276e+02, 3.78584905e+01, 6.99101399e+01, 9.18247799e-30
8.12493021e-02, 3.39258402e-02, 9.24856088e-01, 7.66119349e-02, 8.73524403e-01, 7.96629705e-02, 3.15634002e+00, 3.84039004e+02, 3.55180811e+02, 3.55180811e+02, 3.28491135e+02, 3.79218767e+01, 6.99894439e+01, 9.20332249e-30
8.35302320e-02, 3.48410332e-02, 9.22909182e-01, 7.86352811e-02, 8.71501057e-01, 8.18530184e-02, 3.15414997e+00, 3.95429195e+02, 3.64945235e+02, 3.64945235e+02, 3.36811308e+02, 3.79853437e+01, 7.00712202e+01, 9.22484152e-30
8.58751948e-02, 3.57799125e-02, 9.20916146e-01, 8.07085349e-02, 8.69427803e-01, 8.41018811e-02, 3.15190111e+00, 4.07172670e+02, 3.74971886e+02, 3.74971886e+02, 3.45317665e+02, 3.80488931e+01, 7.01555518e+01, 9.24705931e-30
8.82859884e-02, 3.67430377e-02, 9.18876114e-01, 8.28327343e-02, 8.67303604e-01, 8.64110556e-02, 3.14959193e+00, 4.19281158e+02, 3.85267441e+02, 3.85267441e+02, 3.54013049e+02, 3.81125267e+01, 7.02425251e+01, 9.27000109e-30
9.07644607e-02, 3.77309793e-02, 9.16788212e-01, 8.50089285e-02, 8.65127410e-01, 8.87820725e-02, 3.14722092e+00, 4.31766811e+02, 3.95838723e+02, 3.95838723e+02, 3.62900275e+02, 3.81762463e+01, 7.03322299e+01, 9.29369311e-30
9.33125118e-02, 3.87443182e-02, 9.14651565e-01, 8.72381768e-02, 8.62898161e-01, 9.12164957e-02, 3.14478649e+00, 4.44642222e+02, 4.06692705e+02, 4.06692705e+02, 3.71982119e+02, 3.82400535e+01, 7.04247589e+01, 9.31816274e-30
9.59320948e-02, 3.97836456e-02, 9.12465293e-01, 8.95215482e-02, 8.60614790e-01, 9.37159231e-02, 3.14228707e+00, 4.57920442e+02, 4.17836510e+02, 4.17836510e+02, 3.81261314e+02, 3.83039502e+01, 7.05202087e+01, 9.34343851e-30
9.86252179e-02, 4.08495636e-02, 9.10228514e-01, 9.18601210e-02, 8.58276217e-01, 9.62819870e-02, 3.13972100e+00, 4.71614996e+02, 4.29277418e+02, 4.29277418e+02, 3.90740546e+02, 3.83679380e+01, 7.06186795e+01, 9.36955011e-30
1.01393946e-01, 4.19426849e-02, 9.07940346e-01, 9.42549816e-02, 8.55881357e-01, 9.89163545e-02, 3.13708664e+00, 4.85739907e+02, 4.41022859e+02, 4.41022859e+02, 4.00422447e+02, 3.84320189e+01, 7.07202752e+01, 9.39652855e-30
1.04240401e-01, 4.30636326e-02, 9.05599903e-01, 9.67072243e-02, 8.53429114e-01, 1.01620728e-01, 3.13438226e+00, 5.00309709e+02, 4.53080424e+02, 4.53080424e+02, 4.10309588e+02, 3.84961947e+01, 7.08251037e+01, 9.42440612e-30
1.07166765e-01, 4.42130406e-02, 9.03206303e-01, 9.92179502e-02, 8.50918388e-01, 1.04396844e-01, 3.13160615e+00, 5.15339470e+02, 4.65457857e+02, 4.65457857e+02, 4.20404470e+02, 3.85604670e+01, 7.09332773e+01, 9.45321652e-30
1.10175281e-01, 4.53915533e-02, 9.00758661e-01, 1.01788266e-01, 8.48348072e-01, 1.07246476e-01, 3.12875651e+00, 5.30844816e+02, 4.78163065e+02, 4.78163065e+02, 4.30709523e+02, 3.86248379e+01, 7.10449122e+01, 9.48299492e-30
1.13268257e-01, 4.65998259e-02, 8.98256098e-01, 1.04419284e-01, 8.45717054e-01, 1.10171433e-01, 3.12583156e+00, 5.46841947e+02, 4.91204113e+02, 4.91204113e+02, 4.41227090e+02, 3.86893091e+01, 7.11601295e+01, 9.51377801e-30
1.16448062e-01, 4.78385241e-02, 8.95697735e-01, 1.07112120e-01, 8.43024218e-01, 1.13173560e-01, 3.12282943e+00, 5.63347665e+02, 5.04589227e+02, 5.04589227e+02, 4.51959428e+02, 3.87538825e+01, 7.12790548e+01, 9.54560411e-30
1.19717134e-01, 4.91083240e-02, 8.93082699e-01, 1.09867893e-01, 8.40268445e-01, 1.16254738e-01, 3.11974825e+00, 5.80379394e+02, 5.18326795e+02, 5.18326795e+02, 4.62908693e+02, 3.88185599e+01, 7.14018187e+01, 9.57851320e-30
1.23077980e-01, 5.04099123e-02, 8.90410121e-01, 1.12687724e-01, 8.37448614e-01, 1.19416886e-01, 3.11658610e+00, 5.97955207e+02, 5.32425368e+02, 5.32425368e+02, 4.74076936e+02, 3.88833433e+01, 7.15285569e+01, 9.61254708e-30
1.26533176e-01, 5.17439860e-02, 8.87679139e-01, 1.15572734e-01, 8.34563604e-01, 1.22661957e-01, 3.11334103e+00, 6.16093850e+02, 5.46893659e+02, 5.46893659e+02, 4.85466092e+02, 3.89482344e+01, 7.16594103e+01, 9.64774939e-30
1.30085370e-01, 5.31112527e-02, 8.84888900e-01, 1.18524044e-01, 8.31612294e-01, 1.25991943e-01, 3.11001105e+00, 6.34814771e+02, 5.61740544e+02, 5.61740544e+02, 4.97077972e+02, 3.90132351e+01, 7.17945257e+01, 9.68416577e-30
1.33737286e-01, 5.45124297e-02, 8.82038557e-01, 1.21542772e-01, 8.28593567e-01, 1.29408870e-01, 3.10659412e+00, 6.54138142e+02, 5.76975064e+02, 5.76975064e+02, 5.08914253e+02, 3.90783474e+01, 7.19340553e+01, 9.72184389e-30
1.37491723e-01, 5.59482450e-02, 8.79127276e-01, 1.24630033e-01, 8.25506306e-01, 1.32914803e-01, 3.10308819e+00, 6.74084897e+02, 5.92606419e+02, 5.92606419e+02, 5.20976467e+02, 3.91435730e+01, 7.20781578e+01, 9.76083363e-30
1.41351558e-01, 5.74194362e-02, 8.76154234e-01, 1.27786937e-01, 8.22349401e-01, 1.36511843e-01, 3.09949115e+00, 6.94676750e+02, 6.08643976e+02, 6.08643976e+02, 5.33265996e+02, 3.92089138e+01, 7.22269979e+01, 9.80118715e-30
1.45319752e-01, 5.89267507e-02, 8.73118619e-01, 1.31014588e-01, 8.19121751e-01, 1.40202125e-01, 3.09580087e+00, 7.15936238e+02, 6.25097259e+02, 6.25097259e+02, 5.45784055e+02, 3.92743717e+01, 7.23807472e+01, 9.84295904e-30
1.49399346e-01, 6.04709458e-02, 8.70019635e-01, 1.34314080e-01, 8.15822259e-01, 1.43987822e-01, 3.09201517e+00, 7.37886742e+02, 6.41975954e+02, 6.41975954e+02, 5.58531686e+02, 3.93399485e+01, 7.25395839e+01, 9.88620642e-30
1.53593468e-01, 6.20527881e-02, 8.66856504e-01, 1.37686498e-01, 8.12449840e-01, 1.47871143e-01, 3.08813185e+00, 7.60552531e+02, 6.59289908e+02, 6.59289908e+02, 5.71509744e+02, 3.94056461e+01, 7.27036936e+01, 9.93098908e-30
1.57905331e-01, 6.36730536e-02, 8.63628462e-01, 1.41132915e-01, 8.09003423e-01, 1.51854330e-01, 3.08414866e+00, 7.83958786e+02, 6.77049120e+02, 6.77049120e+02, 5.84718890e+02, 3.94714662e+01, 7.28732695e+01, 9.97736967e-30
1.62338243e-01, 6.53325272e-02, 8.60334766e-01, 1.44654390e-01, 8.05481948e-01, 1.55939662e-01, 3.08006333e+00, 8.08131644e+02, 6.95263749e+02, 6.95263749e+02, 5.98159574e+02, 3.95374106e+01, 7.30485124e+01, 1.00254138e-29
1.66895601e-01, 6.70320026e-02, 8.56974693e-01, 1.48251965e-01, 8.01884373e-01, 1.60129450e-01, 3.07587354e+00, 8.33098232e+02, 7.13944102e+02, 7.13944102e+02, 6.11832028e+02, 3.96034811e+01, 7.32296314e+01, 1.00751901e-29
1.71580899e-01, 6.87722823e-02, 8.53547545e-01, 1.51926666e-01, 7.98209673e-01, 1.64426041e-01, 3.07157695e+00, 8.58886705e+02, 7.33100639e+02, 7.33100639e+02, 6.25736250e+02, 3.96696794e+01, 7.34168444e+01, 1.01267708e-29
1.76397728e-01, 7.05541769e-02, 8.50052645e-01, 1.55679495e-01, 7.94456843e-01, 1.68831812e-01, 3.06717118e+00, 8.85526286e+02, 7.52743961e+02, 7.52743961e+02, 6.39871995e+02, 3.97360073e+01, 7.36103779e+01, 1.01802314e-29
1.81349780e-01, 7.23785049e-02, 8.46489343e-01, 1.59511435e-01, 7.90624904e-01, 1.73349174e-01, 3.06265382e+00, 9.13047308e+02, 7.72884816e+02, 7.72884816e+02, 6.54238761e+02, 3.98024664e+01, 7.38104679e+01, 1.02356510e-29
1.86440853e-01, 7.42460926e-02, 8.42857018e-01, 1.63423441e-01, 7.86712898e-01, 1.77980568e-01, 3.05802242e+00, 9.41481258e+02, 7.93534086e+02, 7.93534086e+02, 6.68835774e+02, 3.98690584e+01, 7.40173601e+01, 1.02931129e-29
1.91674849e-01, 7.61577735e-02, 8.39155077e-01, 1.67416441e-01, 7.82719897e-01, 1.82728464e-01, 3.05327453e+00, 9.70860819e+02, 8.14702786e+02, 8.14702786e+02, 6.83661979e+02, 3.99357849e+01, 7.42313104e+01, 1.03527043e-29
1.97055780e-01, 7.81143880e-02, 8.35382959e-01, 1.71491334e-01, 7.78645004e-01, 1.87595361e-01, 3.04840763e+00, 1.00121992e+03, 8.36402057e+02, 8.36402057e+02, 6.98716026e+02, 4.00026474e+01, 7.44525854e+01, 1.04145167e-29
2.02587771e-01, 8.01167833e-02, 8.31540137e-01, 1.75648984e-01, 7.74487354e-01, 1.92583785e-01, 3.04341921e+00, 1.03259377e+03, 8.58643163e+02, 8.58643163e+02, 7.13996254e+02, 4.00696475e+01, 7.46814627e+01, 1.04786464e-29
2.08275063e-01, 8.21658124e-02, 8.27626118e-01, 1.79890220e-01, 7.70246119e-01, 1.97696288e-01, 3.03830670e+00, 1.06501893e+03, 8.81437481e+02, 8.81437481e+02, 7.29500680e+02, 4.01367866e+01, 7.49182314e+01, 1.05451943e-29
2.14122015e-01, 8.42623342e-02, 8.23640447e-01, 1.84215831e-01, 7.65920507e-01, 2.02935446e-01, 3.03306754e+00, 1.09853334e+03, 9.04796492e+02, 9.04796492e+02, 7.45226987e+02, 4.02040662e+01, 7.51631930e+01, 1.06142667e-29
2.20133111e-01, 8.64072127e-02, 8.19582709e-01, 1.88626567e-01, 7.61509771e-01, 2.08303855e-01, 3.02769913e+00, 1.13317639e+03, 9.28731779e+02, 9.28731779e+02, 7.61172507e+02, 4.02714876e+01, 7.54166612e+01, 1.06859751e-29
2.26312957e-01, 8.86013169e-02, 8.15452527e-01, 1.93123130e-01, 7.57013208e-01, 2.13804135e-01, 3.02219886e+00, 1.16898897e+03, 9.53255013e+02, 9.53255013e+02, 7.77334210e+02, 4.03390521e+01, 7.56789633e+01, 1.07604368e-29
2.32666291e-01, 9.08455198e-02, 8.11249571e-01, 1.97706174e-01, 7.52430164e-01, 2.19438919e-01, 3.01656407e+00, 1.20601351e+03, 9.78377945e+02, 9.78377945e+02, 7.93708688e+02, 4.04067609e+01, 7.59504401e+01, 1.08377753e-29
2.39197984e-01, 9.31406982e-02, 8.06973553e-01, 2.02376305e-01, 7.47760034e-01, 2.25210861e-01, 3.01079213e+00, 1.24429406e+03, 1.00411240e+03, 1.00411240e+03, 8.10292147e+02, 4.04746151e+01, 7.62314469e+01, 1.09181204e-29
2.45913043e-01, 9.54877322e-02, 8.02624233e-01, 2.07134070e-01, 7.43002269e-01, 2.31122623e-01, 3.00488037e+00, 1.28387632e+03, 1.03047024e+03, 1.03047024e+03, 8.27080389e+02, 4.05426159e+01, 7.65223539e+01, 1.10016087e-29
2.52816614e-01, 9.78875042e-02, 7.98201419e-01, 2.11979960e-01, 7.38156379e-01, 2.37176881e-01, 2.99882611e+00, 1.32480774e+03, 1.05746342e+03, 1.05746342e+03, 8.44068801e+02, 4.06107643e+01, 7.68235470e+01, 1.10883842e-29
2.59913992e-01, 1.00340899e-01, 7.93704972e-01, 2.16914404e-01, 7.33221934e-01, 2.43376318e-01, 2.99262667e+00, 1.36713756e+03, 1.08510388e+03, 1.08510388e+03, 8.61252342e+02, 4.06790611e+01, 7.71354286e+01, 1.11785982e-29
2.67210616e-01, 1.02848802e-01, 7.89134803e-01, 2.21937768e-01, 7.28198570e-01, 2.49723621e-01, 2.98627937e+00, 1.41091686e+03, 1.11340360e+03, 1.11340360e+03, 8.78625531e+02, 4.07475071e+01, 7.74584178e+01, 1.12724105e-29
2.74712079e-01, 1.05412101e-01, 7.84490880e-01, 2.27050346e-01, 7.23085992e-01, 2.56221477e-01, 2.97978151e+00, 1.45619867e+03, 1.14237457e+03, 1.14237457e+03, 8.96182434e+02, 4.08161031e+01, 7.77929518e+01, 1.13699893e-29
2.82424133e-01, 1.08031682e-01, 7.79773224e-01, 2.32252361e-01, 7.17883977e-01, 2.62872573e-01, 2.97313042e+00, 1.50303798e+03, 1.17202877e+03, 1.17202877e+03, 9.13916655e+02, 4.08848498e+01, 7.81394862e+01, 1.14715118e-29
2.90352688e-01, 1.10708431e-01, 7.74981917e-01, 2.37543962e-01, 7.12592377e-01, 2.69679589e-01, 2.96632340e+00, 1.55149188e+03, 1.20237815e+03, 1.20237815e+03, 9.31821323e+02, 4.09537475e+01, 7.84984960e+01, 1.15771651e-29
2.98503825e-01, 1.13443233e-01, 7.70117100e-01, 2.42925215e-01, 7.07211124e-01, 2.76645194e-01, 2.95935780e+00, 1.60161955e+03, 1.23343460e+03, 1.23343460e+03, 9.49889081e+02, 4.10227968e+01, 7.88704765e+01, 1.16871464e-29
3.06883789e-01, 1.16236971e-01, 7.65178976e-01, 2.48396105e-01, 7.01740233e-01, 2.83772046e-01, 2.95223094e+00, 1.65348242e+03, 1.26520998e+03, 1.26520998e+03, 9.68112079e+02, 4.10919979e+01, 7.92559440e+01, 1.18016638e-29
3.15499006e-01, 1.19090524e-01, 7.60167811e-01, 2.53956530e-01, 6.96179808e-01, 2.91062781e-01, 2.94494021e+00, 1.70714416e+03, 1.29771604e+03, 1.29771604e+03, 9.86481962e+02, 4.11613510e+01, 7.96554366e+01, 1.19209371e-29
3.24356081e-01, 1.22004770e-01, 7.55083934e-01, 2.59606297e-01, 6.90530041e-01, 2.98520015e-01, 2.93748298e+00, 1.76267085e+03, 1.33096444e+03, 1.33096444e+03, 1.00498987e+03, 4.12308561e+01, 8.00695154e+01, 1.20451983e-29
3.33461802e-01, 1.24980579e-01, 7.49927744e-01, 2.65345119e-01, 6.84791220e-01, 3.06146333e-01, 2.92985666e+00, 1.82013097e+03, 1.36496671e+03, 1.36496671e+03, 1.02362641e+03, 4.13005132e+01, 8.04987656e+01, 1.21746923e-29
3.42823149e-01, 1.28018820e-01, 7.44699703e-01, 2.71172610e-01, 6.78963728e-01, 3.13944290e-01, 2.92205870e+00, 1.87959554e+03, 1.39973424e+03, 1.39973424e+03, 1.04238167e+03, 4.13703220e+01, 8.09437969e+01, 1.23096782e-29
