 --- Cosmological Parameters --- 
	 H0: 2.2047e-18 (1/s) = 68.0300 (km/s/Mpc) 
	 OmegaM: 3.0850e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.9150e-01 
	 OmegaK: 0.0000e+00 
		 w0: -1.0000e+00 
		 wa: 0.0000e+00 
	 rho_crit: 8.6952e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
3.81208280e+00, 6.82333091e-01, 2.07810223e-01, 8.43252311e-01, 1.13327709e-01, 1.62863380e+00, 1.63913781e+00, 3.45363762e+04, 7.17701205e+03, 7.17701205e+03, 1.49145648e+03, 4.76913838e+01, 4.02858409e+02, 3.04918953e-28
3.91910025e+00, 6.91885673e-01, 2.03289209e-01, 8.46907226e-01, 1.09672794e-01, 1.64641535e+00, 1.62135626e+00, 3.56898985e+04, 7.25537124e+03, 7.25537124e+03, 1.47493868e+03, 4.77627266e+01, 4.16109568e+02, 3.25308160e-28
4.02912203e+00, 7.01492174e-01, 1.98841864e-01, 8.50465328e-01, 1.06114693e-01, 1.66411196e+00, 1.60365965e+00, 3.68803426e+04, 7.33335609e+03, 7.33335609e+03, 1.45817820e+03, 4.78339747e+01, 4.29892239e+02, 3.47215228e-28
4.14223247e+00, 7.11151707e-01, 1.94468065e-01, 8.53927991e-01, 1.02652029e-01, 1.68172015e+00, 1.58605146e+00, 3.81088345e+04, 7.41095131e+03, 7.41095131e+03, 1.44119336e+03, 4.79051283e+01, 4.44228119e+02, 3.70758950e-28
4.25851829e+00, 7.20863389e-01, 1.90167637e-01, 8.57296643e-01, 9.92833776e-02, 1.69923660e+00, 1.56853501e+00, 3.93765329e+04, 7.48814223e+03, 7.48814223e+03, 1.42400232e+03, 4.79761874e+01, 4.59139811e+02, 3.96067727e-28
4.37806863e+00, 7.30626340e-01, 1.85940357e-01, 8.60572755e-01, 9.60072651e-02, 1.71665811e+00, 1.55111350e+00, 4.06846309e+04, 7.56491479e+03, 7.56491479e+03, 1.40662296e+03, 4.80471519e+01, 4.74650872e+02, 4.23280363e-28
4.50097513e+00, 7.40439681e-01, 1.81785952e-01, 8.63757842e-01, 9.28221783e-02, 1.73398163e+00, 1.53378998e+00, 4.20343567e+04, 7.64125554e+03, 7.64125554e+03, 1.38907291e+03, 4.81180220e+01, 4.90785849e+02, 4.52546924e-28
4.62733201e+00, 7.50302539e-01, 1.77704105e-01, 8.66853453e-01, 8.97265677e-02, 1.75120424e+00, 1.51656737e+00, 4.34269744e+04, 7.71715162e+03, 7.71715162e+03, 1.37136952e+03, 4.81887979e+01, 5.07570319e+02, 4.84029677e-28
4.75723614e+00, 7.60214043e-01, 1.73694456e-01, 8.69861169e-01, 8.67188515e-02, 1.76832317e+00, 1.49944844e+00, 4.48637853e+04, 7.79259079e+03, 7.79259079e+03, 1.35352982e+03, 4.82594796e+01, 5.25030939e+02, 5.17904096e-28
4.89078709e+00, 7.70173327e-01, 1.69756602e-01, 8.72782600e-01, 8.37974205e-02, 1.78533577e+00, 1.48243584e+00, 4.63461289e+04, 7.86756136e+03, 7.86756136e+03, 1.33557048e+03, 4.83300673e+01, 5.43195484e+02, 5.54359961e-28
5.02808725e+00, 7.80179530e-01, 1.65890100e-01, 8.75619378e-01, 8.09606421e-02, 1.80223952e+00, 1.46553209e+00, 4.78753839e+04, 7.94205225e+03, 7.94205225e+03, 1.31750785e+03, 4.84005613e+01, 5.62092904e+02, 5.93602551e-28
5.16924187e+00, 7.90231798e-01, 1.62094471e-01, 8.78373156e-01, 7.82068640e-02, 1.81903202e+00, 1.44873959e+00, 4.94529694e+04, 8.01605293e+03, 8.01605293e+03, 1.29935786e+03, 4.84709619e+01, 5.81753364e+02, 6.35853931e-28
5.31435916e+00, 8.00329281e-01, 1.58369199e-01, 8.81045602e-01, 7.55344184e-02, 1.83571103e+00, 1.43206058e+00, 5.10803459e+04, 8.08955344e+03, 8.08955344e+03, 1.28113610e+03, 4.85412691e+01, 6.02208303e+02, 6.81354350e-28
5.46355035e+00, 8.10471136e-01, 1.54713732e-01, 8.83638395e-01, 7.29416252e-02, 1.85227439e+00, 1.41549722e+00, 5.27590165e+04, 8.16254436e+03, 8.16254436e+03, 1.26285770e+03, 4.86114835e+01, 6.23490486e+02, 7.30363759e-28
5.61692982e+00, 8.20656529e-01, 1.51127491e-01, 8.86153225e-01, 7.04267958e-02, 1.86872010e+00, 1.39905151e+00, 5.44905283e+04, 8.23501681e+03, 8.23501681e+03, 1.24453743e+03, 4.86816051e+01, 6.45634056e+02, 7.83163458e-28
5.77461515e+00, 8.30884629e-01, 1.47609861e-01, 8.88591785e-01, 6.79882359e-02, 1.88504627e+00, 1.38272534e+00, 5.62764736e+04, 8.30696243e+03, 8.30696243e+03, 1.22618957e+03, 4.87516344e+01, 6.68674600e+02, 8.40057875e-28
5.93672722e+00, 8.41154616e-01, 1.44160202e-01, 8.90955771e-01, 6.56242490e-02, 1.90125111e+00, 1.36652050e+00, 5.81184908e+04, 8.37837340e+03, 8.37837340e+03, 1.20782801e+03, 4.88215716e+01, 6.92649205e+02, 9.01376506e-28
6.10339029e+00, 8.51465677e-01, 1.40777848e-01, 8.93246881e-01, 6.33331391e-02, 1.91733295e+00, 1.35043866e+00, 6.00182661e+04, 8.44924236e+03, 8.44924236e+03, 1.18946616e+03, 4.88914172e+01, 7.17596522e+02, 9.67476008e-28
6.27473213e+00, 8.61817006e-01, 1.37462106e-01, 8.95466807e-01, 6.11132134e-02, 1.93329025e+00, 1.33448136e+00, 6.19775350e+04, 8.51956249e+03, 8.51956249e+03, 1.17111700e+03, 4.89611715e+01, 7.43556835e+02, 1.03874248e-27
6.45088409e+00, 8.72207807e-01, 1.34212261e-01, 8.97617236e-01, 5.89627849e-02, 1.94912156e+00, 1.31865005e+00, 6.39980829e+04, 8.58932741e+03, 8.58932741e+03, 1.15279305e+03, 4.90308348e+01, 7.70572126e+02, 1.11559393e-27
6.63198120e+00, 8.82637292e-01, 1.31027576e-01, 8.99699846e-01, 5.68801746e-02, 1.96482555e+00, 1.30294607e+00, 6.60817476e+04, 8.65853123e+03, 8.65853123e+03, 1.13450636e+03, 4.91004076e+01, 7.98686152e+02, 1.19848296e-27
6.81816229e+00, 8.93104682e-01, 1.27907296e-01, 9.01716306e-01, 5.48637140e-02, 1.98040097e+00, 1.28737064e+00, 6.82304198e+04, 8.72716851e+03, 8.72716851e+03, 1.11626853e+03, 4.91698902e+01, 8.27944517e+02, 1.28789964e-27
7.00957009e+00, 9.03609206e-01, 1.24850646e-01, 9.03668273e-01, 5.29117471e-02, 1.99584670e+00, 1.27192491e+00, 7.04460453e+04, 8.79523426e+03, 8.79523426e+03, 1.09809068e+03, 4.92392831e+01, 8.58394749e+02, 1.38437472e-27
7.20635132e+00, 9.14150106e-01, 1.21856835e-01, 9.05557388e-01, 5.10226321e-02, 2.01116169e+00, 1.25660992e+00, 7.27306260e+04, 8.86272390e+03, 8.86272390e+03, 1.07998348e+03, 4.93085866e+01, 8.90086386e+02, 1.48848297e-27
7.40865683e+00, 9.24726629e-01, 1.18925058e-01, 9.07385277e-01, 4.91947432e-02, 2.02634501e+00, 1.24142660e+00, 7.50862219e+04, 8.92963328e+03, 8.92963328e+03, 1.06195715e+03, 4.93778013e+01, 9.23071057e+02, 1.60084698e-27
7.61664172e+00, 9.35338035e-01, 1.16054495e-01, 9.09153548e-01, 4.74264727e-02, 2.04139581e+00, 1.22637580e+00, 7.75149528e+04, 8.99595867e+03, 8.99595867e+03, 1.04402144e+03, 4.94469274e+01, 9.57402572e+02, 1.72214111e-27
7.83046540e+00, 9.45983593e-01, 1.13244314e-01, 9.10863789e-01, 4.57162315e-02, 2.05631333e+00, 1.21145828e+00, 8.00189993e+04, 9.06169671e+03, 9.06169671e+03, 1.02618563e+03, 4.95159656e+01, 9.93137015e+02, 1.85309588e-27
8.05029181e+00, 9.56662583e-01, 1.10493675e-01, 9.12517569e-01, 4.40624516e-02, 2.07109689e+00, 1.19667472e+00, 8.26006055e+04, 9.12684444e+03, 9.12684444e+03, 1.00845858e+03, 4.95849162e+01, 1.03033284e+03, 1.99450275e-27
8.27628946e+00, 9.67374292e-01, 1.07801724e-01, 9.14116434e-01, 4.24635863e-02, 2.08574590e+00, 1.18202571e+00, 8.52620800e+04, 9.19139925e+03, 9.19139925e+03, 9.90848689e+02, 4.96537796e+01, 1.06905097e+03, 2.14721918e-27
8.50863158e+00, 9.78118021e-01, 1.05167604e-01, 9.15661909e-01, 4.09181120e-02, 2.10025986e+00, 1.16751175e+00, 8.80057980e+04, 9.25535891e+03, 9.25535891e+03, 9.73363920e+02, 4.97225564e+01, 1.10935490e+03, 2.31217429e-27
8.74749630e+00, 9.88893079e-01, 1.02590447e-01, 9.17155492e-01, 3.94245288e-02, 2.11463834e+00, 1.15313327e+00, 9.08342035e+04, 9.31872151e+03, 9.31872151e+03, 9.56011803e+02, 4.97912471e+01, 1.15131082e+03, 2.49037488e-27
8.99306672e+00, 9.99698787e-01, 1.00069381e-01, 9.18598659e-01, 3.79813614e-02, 2.12888097e+00, 1.13889064e+00, 9.37498106e+04, 9.38148550e+03, 9.38148550e+03, 9.38799446e+02, 4.98598520e+01, 1.19498770e+03, 2.68291199e-27
9.24553110e+00, 1.01053448e+00, 9.76035298e-02, 9.19992860e-01, 3.65871601e-02, 2.14298748e+00, 1.12478413e+00, 9.67552060e+04, 9.44364963e+03, 9.44364963e+03, 9.21733539e+02, 4.99283717e+01, 1.24045745e+03, 2.89096806e-27
9.50508296e+00, 1.02139949e+00, 9.51920136e-02, 9.21339519e-01, 3.52405012e-02, 2.15695766e+00, 1.11081395e+00, 9.98530510e+04, 9.50521298e+03, 9.50521298e+03, 9.04820363e+02, 4.99968067e+01, 1.28779498e+03, 3.11582466e-27
9.77192128e+00, 1.03229317e+00, 9.28339498e-02, 9.22640033e-01, 3.39399877e-02, 2.17079137e+00, 1.09698024e+00, 1.03046083e+05, 9.56617491e+03, 9.56617491e+03, 8.88065802e+02, 5.00651574e+01, 1.33707841e+03, 3.35887087e-27
1.00462506e+01, 1.04321489e+00, 9.05284548e-02, 9.23895771e-01, 3.26842497e-02, 2.18448852e+00, 1.08328309e+00, 1.06337119e+05, 9.62653509e+03, 9.62653509e+03, 8.71475347e+02, 5.01334245e+01, 1.38838915e+03, 3.62161244e-27
1.03282813e+01, 1.05416402e+00, 8.82746444e-02, 9.25108076e-01, 3.14719448e-02, 2.19804910e+00, 1.06972251e+00, 1.09729056e+05, 9.68629343e+03, 9.68629343e+03, 8.55054109e+02, 5.02016082e+01, 1.44181202e+03, 3.90568163e-27
1.06182294e+01, 1.06513995e+00, 8.60716349e-02, 9.26278262e-01, 3.03017586e-02, 2.21147316e+00, 1.05629845e+00, 1.13224876e+05, 9.74545016e+03, 9.74545016e+03, 8.38806828e+02, 5.02697093e+01, 1.49743548e+03, 4.21284802e-27
1.09163173e+01, 1.07614206e+00, 8.39185439e-02, 9.27407616e-01, 2.91724047e-02, 2.22476080e+00, 1.04301081e+00, 1.16827643e+05, 9.80400572e+03, 9.80400572e+03, 8.22737884e+02, 5.03377281e+01, 1.55535169e+03, 4.54503012e-27
1.12227736e+01, 1.08716977e+00, 8.18144912e-02, 9.28497396e-01, 2.80826248e-02, 2.23791218e+00, 1.02985943e+00, 1.20540514e+05, 9.86196082e+03, 9.86196082e+03, 8.06851307e+02, 5.04056652e+01, 1.61565673e+03, 4.90430803e-27
1.15378330e+01, 1.09822248e+00, 7.97585995e-02, 9.29548831e-01, 2.70311891e-02, 2.25092752e+00, 1.01684409e+00, 1.24366732e+05, 9.91931640e+03, 9.91931640e+03, 7.91150783e+02, 5.04735211e+01, 1.67845072e+03, 5.29293722e-27
1.18617372e+01, 1.10929963e+00, 7.77499950e-02, 9.30563124e-01, 2.60168963e-02, 2.26380708e+00, 1.00396453e+00, 1.28309637e+05, 9.97607362e+03, 9.97607362e+03, 7.75639674e+02, 5.05412964e+01, 1.74383804e+03, 5.71336339e-27
1.21947344e+01, 1.12040065e+00, 7.57878084e-02, 9.31541447e-01, 2.50385732e-02, 2.27655117e+00, 9.91220443e-01, 1.32372661e+05, 1.00322339e+04, 1.00322339e+04, 7.60321018e+02, 5.06089915e+01, 1.81192747e+03, 6.16823870e-27
1.25370799e+01, 1.13152499e+00, 7.38711753e-02, 9.32484945e-01, 2.40950753e-02, 2.28916015e+00, 9.78611460e-01, 1.36559337e+05, 1.00877987e+04, 1.00877987e+04, 7.45197549e+02, 5.06766070e+01, 1.88283239e+03, 6.66043933e-27
1.28890361e+01, 1.14267211e+00, 7.19992367e-02, 9.33394734e-01, 2.31852861e-02, 2.30163443e+00, 9.66137178e-01, 1.40873299e+05, 1.01427700e+04, 1.01427700e+04, 7.30271699e+02, 5.07441434e+01, 1.95667099e+03, 7.19308459e-27
1.32508729e+01, 1.15384147e+00, 7.01711401e-02, 9.34271904e-01, 2.23081170e-02, 2.31397446e+00, 9.53797149e-01, 1.45318284e+05, 1.01971497e+04, 1.01971497e+04, 7.15545618e+02, 5.08116013e+01, 2.03356645e+03, 7.76955759e-27
1.36228676e+01, 1.16503255e+00, 6.83860392e-02, 9.35117513e-01, 2.14625074e-02, 2.32618073e+00, 9.41590881e-01, 1.49898137e+05, 1.02509399e+04, 1.02509399e+04, 7.01021175e+02, 5.08789812e+01, 2.11364715e+03, 8.39352777e-27
1.40053055e+01, 1.17624484e+00, 6.66430952e-02, 9.35932596e-01, 2.06474245e-02, 2.33825376e+00, 9.29517848e-01, 1.54616812e+05, 1.03041429e+04, 1.03041429e+04, 6.86699978e+02, 5.09462836e+01, 2.19704692e+03, 9.06897530e-27
1.43984795e+01, 1.18747784e+00, 6.49414767e-02, 9.36718158e-01, 1.98618625e-02, 2.35019413e+00, 9.17577483e-01, 1.59478378e+05, 1.03567613e+04, 1.03567613e+04, 6.72583376e+02, 5.10135090e+01, 2.28390525e+03, 9.80021761e-27
1.48026913e+01, 1.19873106e+00, 6.32803605e-02, 9.37475178e-01, 1.91048428e-02, 2.36200243e+00, 9.05769184e-01, 1.64487018e+05, 1.04087978e+04, 1.04087978e+04, 6.58672476e+02, 5.10806581e+01, 2.37436751e+03, 1.05919382e-26
1.52182505e+01, 1.21000400e+00, 6.16589316e-02, 9.38204607e-01, 1.83754136e-02, 2.37367929e+00, 8.94092318e-01, 1.69647037e+05, 1.04602550e+04, 1.04602550e+04, 6.44968149e+02, 5.11477314e+01, 2.46858526e+03, 1.14492178e-26
1.56454759e+01, 1.22129622e+00, 6.00763839e-02, 9.38907371e-01, 1.76726493e-02, 2.38522539e+00, 8.82546217e-01, 1.74962861e+05, 1.05111360e+04, 1.05111360e+04, 6.31471043e+02, 5.12147294e+01, 2.56671643e+03, 1.23775684e-26
1.60846948e+01, 1.23260723e+00, 5.85319205e-02, 9.39584370e-01, 1.69956504e-02, 2.39664143e+00, 8.71130184e-01, 1.80439045e+05, 1.05614438e+04, 1.05614438e+04, 6.18181591e+02, 5.12816526e+01, 2.66892566e+03, 1.33829701e-26
1.65362441e+01, 1.24393658e+00, 5.70247538e-02, 9.40236478e-01, 1.63435428e-02, 2.40792812e+00, 8.59843495e-01, 1.86080271e+05, 1.06111817e+04, 1.06111817e+04, 6.05100021e+02, 5.13485017e+01, 2.77538455e+03, 1.44719111e-26
1.70004698e+01, 1.25528384e+00, 5.55541057e-02, 9.40864543e-01, 1.57154776e-02, 2.41908621e+00, 8.48685397e-01, 1.91891358e+05, 1.06603528e+04, 1.06603528e+04, 5.92226368e+02, 5.14152771e+01, 2.88627196e+03, 1.56514311e-26
1.74777277e+01, 1.26664856e+00, 5.41192085e-02, 9.41469390e-01, 1.51106309e-02, 2.43011650e+00, 8.37655110e-01, 1.97877261e+05, 1.07089607e+04, 1.07089607e+04, 5.79560479e+02, 5.14819794e+01, 3.00177433e+03, 1.69291687e-26
1.79683839e+01, 1.27803033e+00, 5.27193041e-02, 9.42051818e-01, 1.45282027e-02, 2.44101978e+00, 8.26751835e-01, 2.04043075e+05, 1.07570089e+04, 1.07570089e+04, 5.67102026e+02, 5.15486093e+01, 3.12208597e+03, 1.83134122e-26
1.84728144e+01, 1.28942872e+00, 5.13536452e-02, 9.42612603e-01, 1.39674170e-02, 2.45179687e+00, 8.15974745e-01, 2.10394044e+05, 1.08045011e+04, 1.08045011e+04, 5.54850515e+02, 5.16151672e+01, 3.24740944e+03, 1.98131557e-26
1.89914058e+01, 1.30084334e+00, 5.00214947e-02, 9.43152499e-01, 1.34275213e-02, 2.46244862e+00, 8.05322995e-01, 2.16935558e+05, 1.08514409e+04, 1.08514409e+04, 5.42805292e+02, 5.16816537e+01, 3.37795586e+03, 2.14381593e-26
1.95245558e+01, 1.31227377e+00, 4.87221263e-02, 9.43672235e-01, 1.29077856e-02, 2.47297589e+00, 7.94795719e-01, 2.23673164e+05, 1.08978321e+04, 1.08978321e+04, 5.30965554e+02, 5.17480694e+01, 3.51394527e+03, 2.31990147e-26
2.00726730e+01, 1.32371963e+00, 4.74548245e-02, 9.44172518e-01, 1.24075027e-02, 2.48337958e+00, 7.84392032e-01, 2.30612565e+05, 1.09436788e+04, 1.09436788e+04, 5.19330356e+02, 5.18144148e+01, 3.65560706e+03, 2.51072166e-26
2.06361777e+01, 1.33518054e+00, 4.62188846e-02, 9.44654034e-01, 1.19259870e-02, 2.49366058e+00, 7.74111033e-01, 2.37759627e+05, 1.09889848e+04, 1.09889848e+04, 5.07898619e+02, 5.18806906e+01, 3.80318030e+03, 2.71752397e-26
2.12155017e+01, 1.34665613e+00, 4.50136131e-02, 9.45117446e-01, 1.14625745e-02, 2.50381981e+00, 7.63951803e-01, 2.45120384e+05, 1.10337541e+04, 1.10337541e+04, 4.96669141e+02, 5.19468971e+01, 3.95691420e+03, 2.94166234e-26
2.18110892e+01, 1.35814602e+00, 4.38383275e-02, 9.45563398e-01, 1.10166221e-02, 2.51385820e+00, 7.53913409e-01, 2.52701042e+05, 1.10779910e+04, 1.10779910e+04, 4.85640598e+02, 5.20130352e+01, 4.11706850e+03, 3.18460623e-26
2.24233968e+01, 1.36964988e+00, 4.26923562e-02, 9.45992513e-01, 1.05875072e-02, 2.52377671e+00, 7.43994905e-01, 2.60507983e+05, 1.11216996e+04, 1.11216996e+04, 4.74811559e+02, 5.20791052e+01, 4.28391396e+03, 3.44795059e-26
2.30528939e+01, 1.38116734e+00, 4.15750390e-02, 9.46405394e-01, 1.01746270e-02, 2.53357628e+00, 7.34195330e-01, 2.68547771e+05, 1.11648840e+04, 1.11648840e+04, 4.64180489e+02, 5.21451078e+01, 4.45773279e+03, 3.73342661e-26
2.37000629e+01, 1.39269806e+00, 4.04857268e-02, 9.46802622e-01, 9.77739817e-03, 2.54325790e+00, 7.24513712e-01, 2.76827158e+05, 1.12075487e+04, 1.12075487e+04, 4.53745754e+02, 5.22110435e+01, 4.63881915e+03, 4.04291339e-26
2.43654001e+01, 1.40424172e+00, 3.94237819e-02, 9.47184764e-01, 9.39525649e-03, 2.55282254e+00, 7.14949070e-01, 2.85353087e+05, 1.12496978e+04, 1.12496978e+04, 4.43505634e+02, 5.22769129e+01, 4.82747966e+03, 4.37845065e-26
2.50494154e+01, 1.41579798e+00, 3.83885774e-02, 9.47552364e-01, 9.02765609e-03, 2.56227120e+00, 7.05500410e-01, 2.94132699e+05, 1.12913359e+04, 1.12913359e+04, 4.33458322e+02, 5.23427165e+01, 5.02403391e+03, 4.74225253e-26
2.57526333e+01, 1.42736654e+00, 3.73794979e-02, 9.47905951e-01, 8.67406913e-03, 2.57160488e+00, 6.96166732e-01, 3.03173341e+05, 1.13324673e+04, 1.13324673e+04, 4.23601936e+02, 5.24084550e+01, 5.22881503e+03, 5.13672258e-26
2.64755927e+01, 1.43894707e+00, 3.63959391e-02, 9.48246035e-01, 8.33398530e-03, 2.58082458e+00, 6.86947026e-01, 3.12482564e+05, 1.13730964e+04, 1.13730964e+04, 4.13934523e+02, 5.24741289e+01, 5.44217027e+03, 5.56446999e-26
2.72188479e+01, 1.45053928e+00, 3.54373078e-02, 9.48573109e-01, 8.00691130e-03, 2.58993133e+00, 6.77840276e-01, 3.22068137e+05, 1.14132277e+04, 1.14132277e+04, 4.04454063e+02, 5.25397388e+01, 5.66446156e+03, 6.02832727e-26
2.79829688e+01, 1.46214287e+00, 3.45030217e-02, 9.48887650e-01, 7.69237043e-03, 2.59892615e+00, 6.68845459e-01, 3.31938051e+05, 1.14528658e+04, 1.14528658e+04, 3.95158477e+02, 5.26052852e+01, 5.89606618e+03, 6.53136949e-26
2.87685409e+01, 1.47375755e+00, 3.35925097e-02, 9.49190118e-01, 7.38990209e-03, 2.60781006e+00, 6.59961547e-01, 3.42100522e+05, 1.14920151e+04, 1.14920151e+04, 3.86045630e+02, 5.26707687e+01, 6.13737737e+03, 7.07693504e-26
2.95761666e+01, 1.48538304e+00, 3.27052117e-02, 9.49480959e-01, 7.09906132e-03, 2.61658410e+00, 6.51187506e-01, 3.52564001e+05, 1.15306803e+04, 1.15306803e+04, 3.77113339e+02, 5.27361898e+01, 6.38880504e+03, 7.66864837e-26
3.04064649e+01, 1.49701906e+00, 3.18405781e-02, 9.49760602e-01, 6.81941839e-03, 2.62524931e+00, 6.42522300e-01, 3.63337180e+05, 1.15688658e+04, 1.15688658e+04, 3.68359377e+02, 5.28015492e+01, 6.65077645e+03, 8.31044451e-26
3.12600724e+01, 1.50866534e+00, 3.09980705e-02, 9.50029462e-01, 6.55055831e-03, 2.63380672e+00, 6.33964887e-01, 3.74428995e+05, 1.16065764e+04, 1.16065764e+04, 3.59781473e+02, 5.28668474e+01, 6.92373695e+03, 9.00659580e-26
3.21376434e+01, 1.52032162e+00, 3.01771610e-02, 9.50287940e-01, 6.29208046e-03, 2.64225739e+00, 6.25514225e-01, 3.85848639e+05, 1.16438165e+04, 1.16438165e+04, 3.51377325e+02, 5.29320849e+01, 7.20815076e+03, 9.76174092e-26
3.30398507e+01, 1.53198765e+00, 2.93773321e-02, 9.50536422e-01, 6.04359807e-03, 2.65060234e+00, 6.17169267e-01, 3.97605567e+05, 1.16805908e+04, 1.16805908e+04, 3.43144595e+02, 5.29972623e+01, 7.50450178e+03, 1.05809164e-25
3.39673858e+01, 1.54366317e+00, 2.85980772e-02, 9.50775283e-01, 5.80473789e-03, 2.65884264e+00, 6.08928967e-01, 4.09709499e+05, 1.17169039e+04, 1.17169039e+04, 3.35080922e+02, 5.30623802e+01, 7.81329438e+03, 1.14695909e-25
3.49209598e+01, 1.55534793e+00, 2.78388997e-02, 9.51004881e-01, 5.57513973e-03, 2.66697933e+00, 6.00792278e-01, 4.22170434e+05, 1.17527604e+04, 1.17527604e+04, 3.27183918e+02, 5.31274391e+01, 8.13505429e+03, 1.24337023e-25
3.59013038e+01, 1.56704171e+00, 2.70993135e-02, 9.51225564e-01, 5.35445610e-03, 2.67501346e+00, 5.92758150e-01, 4.34998655e+05, 1.17881649e+04, 1.17881649e+04, 3.19451177e+02, 5.31924396e+01, 8.47032955e+03, 1.34796982e-25
3.69091691e+01, 1.57874427e+00, 2.63788425e-02, 9.51437669e-01, 5.14235175e-03, 2.68294607e+00, 5.84825537e-01, 4.48204736e+05, 1.18231221e+04, 1.18231221e+04, 3.11880276e+02, 5.32573822e+01, 8.81969136e+03, 1.46145797e-25
3.79453285e+01, 1.59045537e+00, 2.56770206e-02, 9.51641517e-01, 4.93850336e-03, 2.69077822e+00, 5.76993391e-01, 4.61799551e+05, 1.18576366e+04, 1.18576366e+04, 3.04468778e+02, 5.33222675e+01, 9.18373517e+03, 1.58459491e-25
3.90105762e+01, 1.60217481e+00, 2.49933916e-02, 9.51837421e-01, 4.74259911e-03, 2.69851095e+00, 5.69260665e-01, 4.75794285e+05, 1.18917129e+04, 1.18917129e+04, 2.97214238e+02, 5.33870961e+01, 9.56308162e+03, 1.71820619e-25
4.01057288e+01, 1.61390235e+00, 2.43275093e-02, 9.52025682e-01, 4.55433835e-03, 2.70614529e+00, 5.61626316e-01, 4.90200438e+05, 1.19253557e+04, 1.19253557e+04, 2.90114202e+02, 5.34518685e+01, 9.95837765e+03, 1.86318825e-25
4.12316259e+01, 1.62563780e+00, 2.36789368e-02, 9.52206589e-01, 4.37343121e-03, 2.71368231e+00, 5.54089302e-01, 5.05029838e+05, 1.19585696e+04, 1.19585696e+04, 2.83166213e+02, 5.35165852e+01, 1.03702976e+04, 2.02051461e-25
4.23891306e+01, 1.63738095e+00, 2.30472468e-02, 9.52380422e-01, 4.19959828e-03, 2.72112303e+00, 5.46648582e-01, 5.20294647e+05, 1.19913591e+04, 1.19913591e+04, 2.76367813e+02, 5.35812468e+01, 1.07995444e+04, 2.19124241e-25
4.35791301e+01, 1.64913159e+00, 2.24320214e-02, 9.52547450e-01, 4.03257024e-03, 2.72846849e+00, 5.39303119e-01, 5.36007374e+05, 1.20237289e+04, 1.20237289e+04, 2.69716543e+02, 5.36458538e+01, 1.12468508e+04, 2.37651972e-25
4.48025368e+01, 1.66088953e+00, 2.18328518e-02, 9.52707933e-01, 3.87208756e-03, 2.73571973e+00, 5.32051880e-01, 5.52180883e+05, 1.20556834e+04, 1.20556834e+04, 2.63209950e+02, 5.37104068e+01, 1.17129805e+04, 2.57759329e-25
4.60602884e+01, 1.67265458e+00, 2.12493385e-02, 9.52862120e-01, 3.71790016e-03, 2.74287777e+00, 5.24893836e-01, 5.68828401e+05, 1.20872273e+04, 1.20872273e+04, 2.56845584e+02, 5.37749064e+01, 1.21987295e+04, 2.79581711e-25
4.73533492e+01, 1.68442656e+00, 2.06810907e-02, 9.53010253e-01, 3.56976708e-03, 2.74994365e+00, 5.17827959e-01, 5.85963532e+05, 1.21183649e+04, 1.21183649e+04, 2.50621004e+02, 5.38393529e+01, 1.27049278e+04, 3.03266164e-25
4.86827104e+01, 1.69620528e+00, 2.01277264e-02, 9.53152564e-01, 3.42745620e-03, 2.75691838e+00, 5.10853229e-01, 6.03600264e+05, 1.21491010e+04, 1.21491010e+04, 2.44533780e+02, 5.39037471e+01, 1.32324403e+04, 3.28972385e-25
5.00493910e+01, 1.70799057e+00, 1.95888723e-02, 9.53289277e-01, 3.29074393e-03, 2.76380298e+00, 5.03968629e-01, 6.21752985e+05, 1.21794398e+04, 1.21794398e+04, 2.38581490e+02, 5.39680894e+01, 1.37821687e+04, 3.56873811e-25
5.14544388e+01, 1.71978224e+00, 1.90641636e-02, 9.53420606e-01, 3.15941492e-03, 2.77059847e+00, 4.97173145e-01, 6.40436486e+05, 1.22093859e+04, 1.22093859e+04, 2.32761730e+02, 5.40323803e+01, 1.43550528e+04, 3.87158807e-25
5.28989308e+01, 1.73158015e+00, 1.85532437e-02, 9.53546759e-01, 3.03326180e-03, 2.77730584e+00, 4.90465771e-01, 6.59665982e+05, 1.22389438e+04, 1.22389438e+04, 2.27072107e+02, 5.40966204e+01, 1.49520723e+04, 4.20031954e-25
5.43839743e+01, 1.74338412e+00, 1.80557646e-02, 9.53667936e-01, 2.91208486e-03, 2.78392610e+00, 4.83845506e-01, 6.79457117e+05, 1.22681177e+04, 1.22681177e+04, 2.21510245e+02, 5.41608103e+01, 1.55742483e+04, 4.55715442e-25
5.59107078e+01, 1.75519399e+00, 1.75713858e-02, 9.53784329e-01, 2.79569182e-03, 2.79046026e+00, 4.77311353e-01, 6.99825979e+05, 1.22969122e+04, 1.22969122e+04, 2.16073789e+02, 5.42249503e+01, 1.62226454e+04, 4.94450597e-25
