 --- Cosmological Parameters --- 
	 H0: 2.2027e-18 (1/s) = 67.9700 (km/s/Mpc) 
	 OmegaM: 3.0690e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.9310e-01 
	 OmegaK: 0.0000e+00 
		 w0: -1.0000e+00 
		 wa: 0.0000e+00 
	 rho_crit: 8.6799e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
1.54303847e-02, 6.65015464e-03, 9.84804094e-01, 1.52581312e-02, 9.42719362e-01, 1.53754097e-02, 3.25930983e+00, 6.88621034e+01, 6.78156813e+01, 6.78156813e+01, 6.67851606e+01, 3.41899014e+01, 6.84585492e+01, 8.80511304e-30
1.58635653e-02, 6.83538432e-03, 9.84384158e-01, 1.56815517e-02, 9.42295942e-01, 1.58054554e-02, 3.25887978e+00, 7.08183543e+01, 6.97124660e+01, 6.97124660e+01, 6.86238471e+01, 3.42507292e+01, 6.84724297e+01, 8.80868401e-30
1.63089068e-02, 7.02573168e-03, 9.83952805e-01, 1.61165812e-02, 9.41860912e-01, 1.62474829e-02, 3.25843775e+00, 7.28308291e+01, 7.16620986e+01, 7.16620986e+01, 7.05121230e+01, 3.43115763e+01, 6.84867093e+01, 8.81235841e-30
1.67667503e-02, 7.22133576e-03, 9.83509738e-01, 1.65635303e-02, 9.41413963e-01, 1.67018235e-02, 3.25798341e+00, 7.49011799e+01, 7.36660398e+01, 7.36660398e+01, 7.24512675e+01, 3.43724433e+01, 6.85013997e+01, 8.81613932e-30
1.72374471e-02, 7.42233928e-03, 9.83054648e-01, 1.70227169e-02, 9.40954776e-01, 1.71688173e-02, 3.25751642e+00, 7.70311092e+01, 7.57257900e+01, 7.57257900e+01, 7.44425898e+01, 3.44333308e+01, 6.85165130e+01, 8.82002993e-30
1.77213578e-02, 7.62888867e-03, 9.82587220e-01, 1.74944674e-02, 9.40483026e-01, 1.76488137e-02, 3.25703642e+00, 7.92223719e+01, 7.78428902e+01, 7.78428902e+01, 7.64874291e+01, 3.44942392e+01, 6.85320617e+01, 8.82403351e-30
1.82188534e-02, 7.84113421e-03, 9.82107134e-01, 1.79791162e-02, 9.39998377e-01, 1.81421716e-02, 3.25654306e+00, 8.14767764e+01, 8.00189233e+01, 8.00189233e+01, 7.85871555e+01, 3.45551692e+01, 6.85480587e+01, 8.82815346e-30
1.87303154e-02, 8.05923009e-03, 9.81614059e-01, 1.84770059e-02, 9.39500487e-01, 1.86492596e-02, 3.25603598e+00, 8.37961870e+01, 8.22555152e+01, 8.22555152e+01, 8.07431702e+01, 3.46161213e+01, 6.85645172e+01, 8.83239326e-30
1.92561357e-02, 8.28333450e-03, 9.81107658e-01, 1.89884878e-02, 9.38989005e-01, 1.91704562e-02, 3.25551478e+00, 8.61825254e+01, 8.45543356e+01, 8.45543356e+01, 8.29569062e+01, 3.46770961e+01, 6.85814508e+01, 8.83675653e-30
1.97967175e-02, 8.51360975e-03, 9.80587585e-01, 1.95139221e-02, 9.38463571e-01, 1.97061503e-02, 3.25497909e+00, 8.86377727e+01, 8.69170995e+01, 8.69170995e+01, 8.52298286e+01, 3.47380942e+01, 6.85988736e+01, 8.84124699e-30
2.03524752e-02, 8.75022235e-03, 9.80053486e-01, 2.00536776e-02, 9.37923816e-01, 2.02567412e-02, 3.25442850e+00, 9.11639713e+01, 8.93455679e+01, 8.93455679e+01, 8.75634352e+01, 3.47991162e+01, 6.86168002e+01, 8.84586848e-30
2.09238348e-02, 8.99334311e-03, 9.79504999e-01, 2.06081325e-02, 9.37369361e-01, 2.08226390e-02, 3.25386260e+00, 9.37632270e+01, 9.18415496e+01, 9.18415496e+01, 8.99592570e+01, 3.48601627e+01, 6.86352456e+01, 8.85062495e-30
2.15112343e-02, 9.24314725e-03, 9.78941755e-01, 2.11776740e-02, 9.36799819e-01, 2.14042647e-02, 3.25328097e+00, 9.64377111e+01, 9.44069021e+01, 9.44069021e+01, 9.24188584e+01, 3.49212345e+01, 6.86542251e+01, 8.85552051e-30
2.21151240e-02, 9.49981449e-03, 9.78363373e-01, 2.17626989e-02, 9.36214794e-01, 2.20020509e-02, 3.25268319e+00, 9.91896626e+01, 9.70435328e+01, 9.70435328e+01, 9.49438380e+01, 3.49823321e+01, 6.86737548e+01, 8.86055938e-30
2.27359668e-02, 9.76352916e-03, 9.77769466e-01, 2.23636138e-02, 9.35613879e-01, 2.26164416e-02, 3.25206879e+00, 1.02021390e+02, 9.97534003e+01, 9.97534003e+01, 9.75358289e+01, 3.50434562e+01, 6.86938509e+01, 8.86574592e-30
2.33742387e-02, 1.00344803e-02, 9.77159637e-01, 2.29808349e-02, 9.34996658e-01, 2.32478928e-02, 3.25143734e+00, 1.04935275e+02, 1.02538516e+02, 1.02538516e+02, 1.00196499e+02, 3.51046075e+01, 6.87145306e+01, 8.87108462e-30
2.40304289e-02, 1.03128618e-02, 9.76533482e-01, 2.36147886e-02, 9.34362705e-01, 2.38968726e-02, 3.25078836e+00, 1.07933774e+02, 1.05400944e+02, 1.05400944e+02, 1.02927551e+02, 3.51657868e+01, 6.87358112e+01, 8.87658015e-30
2.47050406e-02, 1.05988725e-02, 9.75890584e-01, 2.42659115e-02, 9.33711582e-01, 2.45638619e-02, 3.25012137e+00, 1.11019420e+02, 1.08342806e+02, 1.08342806e+02, 1.05730724e+02, 3.52269948e+01, 6.87577108e+01, 8.88223730e-30
2.53985907e-02, 1.08927162e-02, 9.75230519e-01, 2.49346507e-02, 9.33042842e-01, 2.52493542e-02, 3.24943588e+00, 1.14194825e+02, 1.11366279e+02, 1.11366279e+02, 1.08607794e+02, 3.52882321e+01, 6.87802480e+01, 8.88806104e-30
2.61116110e-02, 1.11946019e-02, 9.74552855e-01, 2.56214638e-02, 9.32356029e-01, 2.59538562e-02, 3.24873138e+00, 1.17462686e+02, 1.14473596e+02, 1.14473596e+02, 1.11560570e+02, 3.53494996e+01, 6.88034420e+01, 8.89405649e-30
2.68446481e-02, 1.15047439e-02, 9.73857148e-01, 2.63268194e-02, 9.31650674e-01, 2.66778882e-02, 3.24800735e+00, 1.20825785e+02, 1.17667054e+02, 1.17667054e+02, 1.14590902e+02, 3.54107981e+01, 6.88273125e+01, 8.90022894e-30
2.75982639e-02, 1.18233619e-02, 9.73142944e-01, 2.70511968e-02, 9.30926296e-01, 2.74219842e-02, 3.24726325e+00, 1.24286990e+02, 1.20949008e+02, 1.20949008e+02, 1.17700673e+02, 3.54721284e+01, 6.88518801e+01, 8.90658386e-30
2.83730362e-02, 1.21506810e-02, 9.72409782e-01, 2.77950869e-02, 9.30182406e-01, 2.81866925e-02, 3.24649854e+00, 1.27849264e+02, 1.24321875e+02, 1.24321875e+02, 1.20891807e+02, 3.55334912e+01, 6.88771658e+01, 8.91312691e-30
2.91695588e-02, 1.24869320e-02, 9.71657189e-01, 2.85589918e-02, 9.29418501e-01, 2.89725758e-02, 3.24571266e+00, 1.31515661e+02, 1.27788138e+02, 1.27788138e+02, 1.24166263e+02, 3.55948874e+01, 6.89031914e+01, 8.91986394e-30
2.99884423e-02, 1.28323514e-02, 9.70884681e-01, 2.93434251e-02, 9.28634068e-01, 2.97802118e-02, 3.24490502e+00, 1.35289337e+02, 1.31350344e+02, 1.31350344e+02, 1.27526037e+02, 3.56563178e+01, 6.89299795e+01, 8.92680097e-30
3.08303146e-02, 1.31871818e-02, 9.70091766e-01, 3.01489125e-02, 9.27828581e-01, 3.06101935e-02, 3.24407504e+00, 1.39173545e+02, 1.35011110e+02, 1.35011110e+02, 1.30973166e+02, 3.57177834e+01, 6.89575531e+01, 8.93394426e-30
3.16958209e-02, 1.35516713e-02, 9.69277940e-01, 3.09759913e-02, 9.27001502e-01, 3.14631293e-02, 3.24322211e+00, 1.43171646e+02, 1.38773118e+02, 1.38773118e+02, 1.34509722e+02, 3.57792851e+01, 6.89859362e+01, 8.94130025e-30
3.25856248e-02, 1.39260747e-02, 9.68442690e-01, 3.18252112e-02, 9.26152282e-01, 3.23396437e-02, 3.24234559e+00, 1.47287109e+02, 1.42639124e+02, 1.42639124e+02, 1.38137817e+02, 3.58408237e+01, 6.90151537e+01, 8.94887563e-30
3.35004083e-02, 1.43106525e-02, 9.67585491e-01, 3.26971344e-02, 9.25280359e-01, 3.32403777e-02, 3.24144486e+00, 1.51523515e+02, 1.46611954e+02, 1.46611954e+02, 1.41859600e+02, 3.59024002e+01, 6.90452310e+01, 8.95667730e-30
3.44408728e-02, 1.47056720e-02, 9.66705808e-01, 3.35923352e-02, 9.24385158e-01, 3.41659889e-02, 3.24051925e+00, 1.55884560e+02, 1.50694509e+02, 1.50694509e+02, 1.45677258e+02, 3.59640155e+01, 6.90761945e+01, 8.96471239e-30
3.54077391e-02, 1.51114068e-02, 9.65803096e-01, 3.45114010e-02, 9.23466092e-01, 3.51171524e-02, 3.23956808e+00, 1.60374063e+02, 1.54889766e+02, 1.54889766e+02, 1.49593016e+02, 3.60256707e+01, 6.91080715e+01, 8.97298831e-30
3.64017485e-02, 1.55281370e-02, 9.64876798e-01, 3.54549319e-02, 9.22522561e-01, 3.60945604e-02, 3.23859068e+00, 1.64995966e+02, 1.59200779e+02, 1.59200779e+02, 1.53609138e+02, 3.60873666e+01, 6.91408902e+01, 8.98151268e-30
3.74236629e-02, 1.59561497e-02, 9.63926345e-01, 3.64235411e-02, 9.21553952e-01, 3.70989235e-02, 3.23758631e+00, 1.69754342e+02, 1.63630682e+02, 1.63630682e+02, 1.57727926e+02, 3.61491045e+01, 6.91746796e+01, 8.99029342e-30
3.84742658e-02, 1.63957388e-02, 9.62951161e-01, 3.74178552e-02, 9.20559638e-01, 3.81309707e-02, 3.23655427e+00, 1.74653395e+02, 1.68182690e+02, 1.68182690e+02, 1.61951716e+02, 3.62108852e+01, 6.92094698e+01, 8.99933872e-30
3.95543624e-02, 1.68472053e-02, 9.61950655e-01, 3.84385140e-02, 9.19538979e-01, 3.91914496e-02, 3.23549379e+00, 1.79697471e+02, 1.72860100e+02, 1.72860100e+02, 1.66282887e+02, 3.62727098e+01, 6.92452918e+01, 9.00865704e-30
4.06647809e-02, 1.73108570e-02, 9.60924227e-01, 3.94861708e-02, 9.18491322e-01, 4.02811273e-02, 3.23440411e+00, 1.84891058e+02, 1.77666296e+02, 1.77666296e+02, 1.70723849e+02, 3.63345795e+01, 6.92821779e+01, 9.01825717e-30
4.18063724e-02, 1.77870096e-02, 9.59871264e-01, 4.05614928e-02, 9.17416000e-01, 4.14007907e-02, 3.23328445e+00, 1.90238791e+02, 1.82604749e+02, 1.82604749e+02, 1.75277052e+02, 3.63964954e+01, 6.93201610e+01, 9.02814819e-30
4.29800121e-02, 1.82759856e-02, 9.58791145e-01, 4.16651610e-02, 9.16312332e-01, 4.25512467e-02, 3.23213399e+00, 1.95745464e+02, 1.87679018e+02, 1.87679018e+02, 1.79944980e+02, 3.64584585e+01, 6.93592756e+01, 9.03833951e-30
4.41865996e-02, 1.87781154e-02, 9.57683234e-01, 4.27978703e-02, 9.15179623e-01, 4.37333230e-02, 3.23095191e+00, 2.01416027e+02, 1.92892753e+02, 1.92892753e+02, 1.84730155e+02, 3.65204701e+01, 6.93995570e+01, 9.04884086e-30
4.54270599e-02, 1.92937372e-02, 9.56546887e-01, 4.39603296e-02, 9.14017164e-01, 4.49478683e-02, 3.22973737e+00, 2.07255598e+02, 1.98249697e+02, 1.98249697e+02, 1.89635131e+02, 3.65825313e+01, 6.94410420e+01, 9.05966236e-30
4.67023439e-02, 1.98231967e-02, 9.55381447e-01, 4.51532624e-02, 9.12824231e-01, 4.61957529e-02, 3.22848948e+00, 2.13269465e+02, 2.03753690e+02, 2.03753690e+02, 1.94662495e+02, 3.66446434e+01, 6.94837685e+01, 9.07081445e-30
4.80134292e-02, 2.03668477e-02, 9.54186246e-01, 4.63774061e-02, 9.11600087e-01, 4.74778692e-02, 3.22720737e+00, 2.19463095e+02, 2.09408667e+02, 2.09408667e+02, 1.99814870e+02, 3.67068075e+01, 6.95277756e+01, 9.08230798e-30
4.93613210e-02, 2.09250522e-02, 9.52960606e-01, 4.76335127e-02, 9.10343980e-01, 4.87951321e-02, 3.22589010e+00, 2.25842141e+02, 2.15218664e+02, 2.15218664e+02, 2.05094908e+02, 3.67690249e+01, 6.95731040e+01, 9.09415419e-30
5.07470524e-02, 2.14981804e-02, 9.51703836e-01, 4.89223488e-02, 9.09055144e-01, 5.01484795e-02, 3.22453676e+00, 2.32412447e+02, 2.21187817e+02, 2.21187817e+02, 2.10505294e+02, 3.68312969e+01, 6.96197955e+01, 9.10636472e-30
5.21716858e-02, 2.20866106e-02, 9.50415235e-01, 5.02446955e-02, 9.07732798e-01, 5.15388730e-02, 3.22314636e+00, 2.39180055e+02, 2.27320368e+02, 2.27320368e+02, 2.16048741e+02, 3.68936248e+01, 6.96678936e+01, 9.11895167e-30
5.36363132e-02, 2.26907300e-02, 9.49094092e-01, 5.16013483e-02, 9.06376145e-01, 5.29672978e-02, 3.22171794e+00, 2.46151213e+02, 2.33620662e+02, 2.33620662e+02, 2.21727990e+02, 3.69560099e+01, 6.97174433e+01, 9.13192756e-30
5.51420574e-02, 2.33109341e-02, 9.47739684e-01, 5.29931178e-02, 9.04984375e-01, 5.44347641e-02, 3.22025047e+00, 2.53332385e+02, 2.40093155e+02, 2.40093155e+02, 2.27545811e+02, 3.70184536e+01, 6.97684909e+01, 9.14530538e-30
5.66900727e-02, 2.39476274e-02, 9.46351277e-01, 5.44208289e-02, 9.03556664e-01, 5.59423068e-02, 3.21874293e+00, 2.60730256e+02, 2.46742411e+02, 2.46742411e+02, 2.33504996e+02, 3.70809572e+01, 6.98210846e+01, 9.15909862e-30
5.82815458e-02, 2.46012230e-02, 9.44928128e-01, 5.58853213e-02, 9.02092172e-01, 5.74909864e-02, 3.21719425e+00, 2.68351740e+02, 2.53573107e+02, 2.53573107e+02, 2.39608362e+02, 3.71435221e+01, 6.98752742e+01, 9.17332128e-30
5.99176967e-02, 2.52721433e-02, 9.43469482e-01, 5.73874496e-02, 9.00590044e-01, 5.90818893e-02, 3.21560335e+00, 2.76203992e+02, 2.60590037e+02, 2.60590037e+02, 2.45858747e+02, 3.72061498e+01, 6.99311113e+01, 9.18798787e-30
6.15997796e-02, 2.59608197e-02, 9.41974574e-01, 5.89280827e-02, 8.99049410e-01, 6.07161288e-02, 3.21396911e+00, 2.84294414e+02, 2.67798110e+02, 2.67798110e+02, 2.52259010e+02, 3.72688416e+01, 6.99886492e+01, 9.20311348e-30
6.33290840e-02, 2.66676928e-02, 9.40442630e-01, 6.05081043e-02, 8.97469389e-01, 6.23948450e-02, 3.21229039e+00, 2.92630666e+02, 2.75202353e+02, 2.75202353e+02, 2.58812025e+02, 3.73315992e+01, 7.00479433e+01, 9.21871377e-30
6.51069356e-02, 2.73932126e-02, 9.38872865e-01, 6.21284125e-02, 8.95849081e-01, 6.41192056e-02, 3.21056603e+00, 3.01220676e+02, 2.82807919e+02, 2.82807919e+02, 2.65520681e+02, 3.73944239e+01, 7.01090509e+01, 9.23480499e-30
6.69346971e-02, 2.81378388e-02, 9.37264486e-01, 6.37899200e-02, 8.94187573e-01, 6.58904065e-02, 3.20879483e+00, 3.10072648e+02, 2.90620081e+02, 2.90620081e+02, 2.72387881e+02, 3.74573173e+01, 7.01720311e+01, 9.25140404e-30
6.88137699e-02, 2.89020403e-02, 9.35616689e-01, 6.54935534e-02, 8.92483940e-01, 6.77096721e-02, 3.20697556e+00, 3.19195076e+02, 2.98644240e+02, 2.98644240e+02, 2.79416535e+02, 3.75202809e+01, 7.02369456e+01, 9.26852848e-30
7.07455942e-02, 2.96862961e-02, 9.33928662e-01, 6.72402539e-02, 8.90737239e-01, 6.95782559e-02, 3.20510698e+00, 3.28596753e+02, 3.06885926e+02, 3.06885926e+02, 2.86609562e+02, 3.75833163e+01, 7.03038581e+01, 9.28619653e-30
7.27316511e-02, 3.04910947e-02, 9.32199585e-01, 6.90309762e-02, 8.88946517e-01, 7.14974413e-02, 3.20318779e+00, 3.38286781e+02, 3.15350797e+02, 3.15350797e+02, 2.93969882e+02, 3.76464251e+01, 7.03728344e+01, 9.30442716e-30
7.47734631e-02, 3.13169348e-02, 9.30428629e-01, 7.08666890e-02, 8.87110804e-01, 7.34685417e-02, 3.20121669e+00, 3.48274588e+02, 3.24044648e+02, 3.24044648e+02, 3.01500417e+02, 3.77096089e+01, 7.04439431e+01, 9.32324010e-30
7.68725952e-02, 3.21643250e-02, 9.28614958e-01, 7.27483742e-02, 8.85229119e-01, 7.54929011e-02, 3.19919234e+00, 3.58569935e+02, 3.32973406e+02, 3.32973406e+02, 3.09204085e+02, 3.77728694e+01, 7.05172550e+01, 9.34265583e-30
7.90306568e-02, 3.30337838e-02, 9.26757728e-01, 7.46770273e-02, 8.83300466e-01, 7.75718947e-02, 3.19711334e+00, 3.69182933e+02, 3.42143136e+02, 3.42143136e+02, 3.17083796e+02, 3.78362081e+01, 7.05928437e+01, 9.36269570e-30
8.12493021e-02, 3.39258402e-02, 9.24856088e-01, 7.66536562e-02, 8.81323837e-01, 7.97069295e-02, 3.19497831e+00, 3.80124054e+02, 3.51560046e+02, 3.51560046e+02, 3.25142449e+02, 3.78996268e+01, 7.06707855e+01, 9.38338188e-30
8.35302320e-02, 3.48410332e-02, 9.22909182e-01, 7.86792816e-02, 8.79298212e-01, 8.18994444e-02, 3.19278579e+00, 3.91404146e+02, 3.61230480e+02, 3.61230480e+02, 3.33382927e+02, 3.79631271e+01, 7.07511595e+01, 9.40473747e-30
8.58751948e-02, 3.57799125e-02, 9.20916146e-01, 8.07549361e-02, 8.77222557e-01, 8.41509112e-02, 3.19053433e+00, 4.03034449e+02, 3.71160931e+02, 3.71160931e+02, 3.41808095e+02, 3.80267108e+01, 7.08340476e+01, 9.42678652e-30
8.82859884e-02, 3.67430377e-02, 9.18876114e-01, 8.28816643e-02, 8.75095829e-01, 8.64628346e-02, 3.18822240e+00, 4.15026607e+02, 3.81358036e+02, 3.81358036e+02, 3.50420790e+02, 3.80903797e+01, 7.09195351e+01, 9.44955405e-30
9.07644607e-02, 3.77309793e-02, 9.16788212e-01, 8.50605215e-02, 8.72916972e-01, 8.88367529e-02, 3.18584848e+00, 4.27392689e+02, 3.91828579e+02, 3.91828579e+02, 3.59223822e+02, 3.81541354e+01, 7.10077101e+01, 9.47306613e-30
9.33125118e-02, 3.87443182e-02, 9.14651565e-01, 8.72925739e-02, 8.70684919e-01, 9.12742384e-02, 3.18341100e+00, 4.40145199e+02, 4.02579495e+02, 4.02579495e+02, 3.68219965e+02, 3.82179798e+01, 7.10986645e+01, 9.49734992e-30
9.59320948e-02, 3.97836456e-02, 9.12465293e-01, 8.95788980e-02, 8.68398595e-01, 9.37768978e-02, 3.18090834e+00, 4.53297100e+02, 4.13617871e+02, 4.13617871e+02, 3.77411952e+02, 3.82819147e+01, 7.11924932e+01, 9.52243371e-30
9.86252179e-02, 4.08495636e-02, 9.10228514e-01, 9.19205792e-02, 8.66056914e-01, 9.63463726e-02, 3.17833886e+00, 4.66861827e+02, 4.24950947e+02, 4.24950947e+02, 3.86802469e+02, 3.83459418e+01, 7.12892950e+01, 9.54834700e-30
1.01393946e-01, 4.19426849e-02, 9.07940346e-01, 9.43187120e-02, 8.63658781e-01, 9.89843396e-02, 3.17570090e+00, 4.80853307e+02, 4.36586118e+02, 4.36586118e+02, 3.96394151e+02, 3.84100630e+01, 7.13891725e+01, 9.57512053e-30
1.04240401e-01, 4.30636326e-02, 9.05599903e-01, 9.67743989e-02, 8.61203094e-01, 1.01692511e-01, 3.17299273e+00, 4.95285982e+02, 4.48530937e+02, 4.48530937e+02, 4.06189573e+02, 3.84742802e+01, 7.14922321e+01, 9.60278637e-30
1.07166765e-01, 4.42130406e-02, 9.03206303e-01, 9.92887495e-02, 8.58688744e-01, 1.04472635e-01, 3.17021260e+00, 5.10174821e+02, 4.60793114e+02, 4.60793114e+02, 4.16191245e+02, 3.85385951e+01, 7.15985845e+01, 9.63137796e-30
1.10175281e-01, 4.53915533e-02, 9.00758661e-01, 1.01862880e-01, 8.56114614e-01, 1.07326496e-01, 3.16735874e+00, 5.25535352e+02, 4.73380520e+02, 4.73380520e+02, 4.26401603e+02, 3.86030097e+01, 7.17083443e+01, 9.66093019e-30
1.13268257e-01, 4.65998259e-02, 8.98256098e-01, 1.04497911e-01, 8.53479582e-01, 1.10255914e-01, 3.16442932e+00, 5.41383672e+02, 4.86301184e+02, 4.86301184e+02, 4.36823004e+02, 3.86675258e+01, 7.18216310e+01, 9.69147949e-30
1.16448062e-01, 4.78385241e-02, 8.95697735e-01, 1.07194969e-01, 8.50782524e-01, 1.13262748e-01, 3.16142249e+00, 5.57736480e+02, 4.99563302e+02, 4.99563302e+02, 4.47457718e+02, 3.87321453e+01, 7.19385686e+01, 9.72306386e-30
1.19717134e-01, 4.91083240e-02, 8.93082699e-01, 1.09955183e-01, 8.48022310e-01, 1.16348892e-01, 3.15833634e+00, 5.74611096e+02, 5.13175228e+02, 5.13175228e+02, 4.58307918e+02, 3.87968700e+01, 7.20592858e+01, 9.75572301e-30
1.23077980e-01, 5.04099123e-02, 8.90410121e-01, 1.12779684e-01, 8.45197809e-01, 1.19516277e-01, 3.15516896e+00, 5.92025484e+02, 5.27145483e+02, 5.27145483e+02, 4.69375673e+02, 3.88617020e+01, 7.21839167e+01, 9.78949840e-30
1.26533176e-01, 5.17439860e-02, 8.87679139e-01, 1.15669605e-01, 8.42307888e-01, 1.22766873e-01, 3.15191836e+00, 6.09998281e+02, 5.41482749e+02, 5.41482749e+02, 4.80662941e+02, 3.89266431e+01, 7.23126003e+01, 9.82443335e-30
1.30085370e-01, 5.31112527e-02, 8.84888900e-01, 1.18626079e-01, 8.39351414e-01, 1.26102684e-01, 3.14858255e+00, 6.28548823e+02, 5.56195877e+02, 5.56195877e+02, 4.92171558e+02, 3.89916951e+01, 7.24454814e+01, 9.86057314e-30
1.33737286e-01, 5.45124297e-02, 8.82038557e-01, 1.21650235e-01, 8.36327258e-01, 1.29525756e-01, 3.14515948e+00, 6.47697171e+02, 5.71293878e+02, 5.71293878e+02, 5.03903228e+02, 3.90568600e+01, 7.25827105e+01, 9.89796510e-30
1.37491723e-01, 5.59482450e-02, 8.79127276e-01, 1.24743202e-01, 8.33234292e-01, 1.33038169e-01, 3.14164707e+00, 6.67464139e+02, 5.86785930e+02, 5.86785930e+02, 5.15859517e+02, 3.91221397e+01, 7.27244440e+01, 9.93665871e-30
1.41351558e-01, 5.74194362e-02, 8.76154234e-01, 1.27906102e-01, 8.30071392e-01, 1.36642040e-01, 3.13804320e+00, 6.87871328e+02, 6.02681376e+02, 6.02681376e+02, 5.28041839e+02, 3.91875360e+01, 7.28708449e+01, 9.97670575e-30
1.45319752e-01, 5.89267507e-02, 8.73118619e-01, 1.31140052e-01, 8.26837441e-01, 1.40339525e-01, 3.13434571e+00, 7.08941153e+02, 6.18989720e+02, 6.18989720e+02, 5.40451450e+02, 3.92530509e+01, 7.30220823e+01, 1.00181604e-29
1.49399346e-01, 6.04709458e-02, 8.70019635e-01, 1.34446163e-01, 8.23531331e-01, 1.44132816e-01, 3.13055242e+00, 7.30696878e+02, 6.35720631e+02, 6.35720631e+02, 5.53089432e+02, 3.93186863e+01, 7.31783325e+01, 1.00610793e-29
1.53593468e-01, 6.20527881e-02, 8.66856504e-01, 1.37825532e-01, 8.20151961e-01, 1.48024142e-01, 3.12666109e+00, 7.53162645e+02, 6.52883937e+02, 6.52883937e+02, 5.65956687e+02, 3.93844439e+01, 7.33397788e+01, 1.01055218e-29
1.57905331e-01, 6.36730536e-02, 8.63628462e-01, 1.41279250e-01, 8.16698244e-01, 1.52015766e-01, 3.12266947e+00, 7.76363515e+02, 6.70489628e+02, 6.70489628e+02, 5.79053926e+02, 3.94503256e+01, 7.35066119e+01, 1.01515502e-29
1.62338243e-01, 6.53325272e-02, 8.60334766e-01, 1.44808389e-01, 8.13169104e-01, 1.56109989e-01, 3.11857525e+00, 8.00325498e+02, 6.88547850e+02, 6.88547850e+02, 5.92381653e+02, 3.95163333e+01, 7.36790304e+01, 1.01992294e-29
1.66895601e-01, 6.70320026e-02, 8.56974693e-01, 1.48414010e-01, 8.09563483e-01, 1.60309148e-01, 3.11437609e+00, 8.25075594e+02, 7.07068904e+02, 7.07068904e+02, 6.05940158e+02, 3.95824687e+01, 7.38572411e+01, 1.02486277e-29
1.71580899e-01, 6.87722823e-02, 8.53547545e-01, 1.52097154e-01, 8.05880339e-01, 1.64615612e-01, 3.11006962e+00, 8.50641830e+02, 7.26063246e+02, 7.26063246e+02, 6.19729501e+02, 3.96487337e+01, 7.40414592e+01, 1.02998166e-29
1.76397728e-01, 7.05541769e-02, 8.50052645e-01, 1.55858844e-01, 8.02118649e-01, 1.69031785e-01, 3.10565345e+00, 8.77053301e+02, 7.45541478e+02, 7.45541478e+02, 6.33749505e+02, 3.97151299e+01, 7.42319086e+01, 1.03528711e-29
1.81349780e-01, 7.23785049e-02, 8.46489343e-01, 1.59700078e-01, 7.98277415e-01, 1.73560105e-01, 3.10112513e+00, 9.04340209e+02, 7.65514350e+02, 7.65514350e+02, 6.47999739e+02, 3.97816592e+01, 7.44288227e+01, 1.04078699e-29
1.86440853e-01, 7.42460926e-02, 8.42857018e-01, 1.63621833e-01, 7.94355660e-01, 1.78203040e-01, 3.09648220e+00, 9.32533911e+02, 7.85992752e+02, 7.85992752e+02, 6.62479507e+02, 3.98483232e+01, 7.46324446e+01, 1.04648953e-29
1.91674849e-01, 7.61577735e-02, 8.39155077e-01, 1.67625056e-01, 7.90352437e-01, 1.82963091e-01, 3.09172215e+00, 9.61666959e+02, 8.06987711e+02, 8.06987711e+02, 6.77187835e+02, 3.99151235e+01, 7.48430274e+01, 1.05240341e-29
1.97055780e-01, 7.81143880e-02, 8.35382959e-01, 1.71710665e-01, 7.86266828e-01, 1.87842787e-01, 3.08684245e+00, 9.91773146e+02, 8.28510386e+02, 8.28510386e+02, 6.92123458e+02, 3.99820617e+01, 7.50608346e+01, 1.05853771e-29
2.02587771e-01, 8.01167833e-02, 8.31540137e-01, 1.75879547e-01, 7.82097946e-01, 1.92844688e-01, 3.08184055e+00, 1.02288756e+03, 8.50572060e+02, 8.50572060e+02, 7.07284807e+02, 4.00491395e+01, 7.52861411e+01, 1.06490197e-29
2.08275063e-01, 8.21658124e-02, 8.27626118e-01, 1.80132551e-01, 7.77844942e-01, 1.97971377e-01, 3.07671386e+00, 1.05504662e+03, 8.73184137e+02, 8.73184137e+02, 7.22669997e+02, 4.01163582e+01, 7.55192330e+01, 1.07150622e-29
2.14122015e-01, 8.42623342e-02, 8.23640447e-01, 1.84470491e-01, 7.73507002e-01, 2.03225467e-01, 3.07145977e+00, 1.08828814e+03, 8.96358131e+02, 8.96358131e+02, 7.38276812e+02, 4.01837195e+01, 7.57604086e+01, 1.07836099e-29
2.20133111e-01, 8.64072127e-02, 8.19582709e-01, 1.88894137e-01, 7.69083356e-01, 2.08609590e-01, 3.06607565e+00, 1.12265138e+03, 9.20105660e+02, 9.20105660e+02, 7.54102690e+02, 4.02512246e+01, 7.60099786e+01, 1.08547737e-29
2.26312957e-01, 8.86013169e-02, 8.15452527e-01, 1.93404217e-01, 7.64573276e-01, 2.14126403e-01, 3.06055883e+00, 1.15817710e+03, 9.44438441e+02, 9.44438441e+02, 7.70144713e+02, 4.03188749e+01, 7.62682668e+01, 1.09286699e-29
