z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
8.67736794e+01, 1.94336430e+00, 1.13929370e-02, 9.32470392e-01, 1.38139502e-03, 3.10499175e-01, 1.11557657e+06, 1.27096936e+04, 1.27096936e+04, 1.44800738e+02, 5.52374969e+01, 3.14933809e+04, 1.86345163e-24
8.69740782e+01, 1.94435472e+00, 1.13669847e-02, 9.32475202e-01, 1.37658568e-03, 3.10076560e-01, 1.11829111e+06, 1.27115979e+04, 1.27115979e+04, 1.44492539e+02, 5.52427744e+01, 3.16022087e+04, 1.87635249e-24
8.71744770e+01, 1.94534289e+00, 1.13411503e-02, 9.32479984e-01, 1.37180380e-03, 3.09655400e-01, 1.12100584e+06, 1.27134957e+04, 1.27134957e+04, 1.44185666e+02, 5.52480394e+01, 3.17111657e+04, 1.88931323e-24
8.73748758e+01, 1.94632882e+00, 1.13154332e-02, 9.32484739e-01, 1.36704914e-03, 3.09235684e-01, 1.12372075e+06, 1.27153870e+04, 1.27153870e+04, 1.43880112e+02, 5.52532920e+01, 3.18202517e+04, 1.90233402e-24
8.75752745e+01, 1.94731251e+00, 1.12898323e-02, 9.32489467e-01, 1.36232150e-03, 3.08817406e-01, 1.12643584e+06, 1.27172718e+04, 1.27172718e+04, 1.43575867e+02, 5.52585323e+01, 3.19294667e+04, 1.91541499e-24
8.77756733e+01, 1.94829398e+00, 1.12643471e-02, 9.32494168e-01, 1.35762066e-03, 3.08400558e-01, 1.12915112e+06, 1.27191502e+04, 1.27191502e+04, 1.43272923e+02, 5.52637604e+01, 3.20388104e+04, 1.92855629e-24
8.79760721e+01, 1.94927323e+00, 1.12389767e-02, 9.32498843e-01, 1.35294641e-03, 3.07985130e-01, 1.13186659e+06, 1.27210222e+04, 1.27210222e+04, 1.42971271e+02, 5.52689762e+01, 3.21482829e+04, 1.94175805e-24
8.81764709e+01, 1.95025028e+00, 1.12137203e-02, 9.32503491e-01, 1.34829854e-03, 3.07571115e-01, 1.13458223e+06, 1.27228878e+04, 1.27228878e+04, 1.42670904e+02, 5.52741799e+01, 3.22578838e+04, 1.95502043e-24
8.83768697e+01, 1.95122514e+00, 1.11885771e-02, 9.32508113e-01, 1.34367684e-03, 3.07158505e-01, 1.13729806e+06, 1.27247470e+04, 1.27247470e+04, 1.42371814e+02, 5.52793715e+01, 3.23676132e+04, 1.96834357e-24
8.85772685e+01, 1.95219782e+00, 1.11635465e-02, 9.32512709e-01, 1.33908110e-03, 3.06747293e-01, 1.14001407e+06, 1.27266000e+04, 1.27266000e+04, 1.42073991e+02, 5.52845511e+01, 3.24774709e+04, 1.98172760e-24
8.87776673e+01, 1.95316832e+00, 1.11386276e-02, 9.32517279e-01, 1.33451113e-03, 3.06337470e-01, 1.14273026e+06, 1.27284467e+04, 1.27284467e+04, 1.41777428e+02, 5.52897186e+01, 3.25874567e+04, 1.99517268e-24
8.89780661e+01, 1.95413665e+00, 1.11138197e-02, 9.32521824e-01, 1.32996673e-03, 3.05929029e-01, 1.14544662e+06, 1.27302872e+04, 1.27302872e+04, 1.41482116e+02, 5.52948743e+01, 3.26975706e+04, 2.00867894e-24
8.91784649e+01, 1.95510284e+00, 1.10891220e-02, 9.32526343e-01, 1.32544768e-03, 3.05521961e-01, 1.14816317e+06, 1.27321215e+04, 1.27321215e+04, 1.41188049e+02, 5.53000181e+01, 3.28078124e+04, 2.02224654e-24
8.93788637e+01, 1.95606688e+00, 1.10645339e-02, 9.32530838e-01, 1.32095380e-03, 3.05116260e-01, 1.15087990e+06, 1.27339496e+04, 1.27339496e+04, 1.40895217e+02, 5.53051500e+01, 3.29181820e+04, 2.03587560e-24
8.95792625e+01, 1.95702878e+00, 1.10400546e-02, 9.32535307e-01, 1.31648490e-03, 3.04711918e-01, 1.15359681e+06, 1.27357717e+04, 1.27357717e+04, 1.40603614e+02, 5.53102702e+01, 3.30286792e+04, 2.04956629e-24
8.97796613e+01, 1.95798856e+00, 1.10156833e-02, 9.32539751e-01, 1.31204077e-03, 3.04308927e-01, 1.15631389e+06, 1.27375876e+04, 1.27375876e+04, 1.40313231e+02, 5.53153787e+01, 3.31393040e+04, 2.06331873e-24
8.99800601e+01, 1.95894622e+00, 1.09914194e-02, 9.32544171e-01, 1.30762122e-03, 3.03907280e-01, 1.15903115e+06, 1.27393975e+04, 1.27393975e+04, 1.40024061e+02, 5.53204755e+01, 3.32500562e+04, 2.07713308e-24
9.01804589e+01, 1.95990177e+00, 1.09672622e-02, 9.32548567e-01, 1.30322607e-03, 3.03506969e-01, 1.16174858e+06, 1.27412013e+04, 1.27412013e+04, 1.39736096e+02, 5.53255608e+01, 3.33609357e+04, 2.09100947e-24
9.03808577e+01, 1.96085523e+00, 1.09432109e-02, 9.32552938e-01, 1.29885514e-03, 3.03107987e-01, 1.16446619e+06, 1.27429992e+04, 1.27429992e+04, 1.39449328e+02, 5.53306344e+01, 3.34719424e+04, 2.10494806e-24
9.05812565e+01, 1.96180660e+00, 1.09192649e-02, 9.32557285e-01, 1.29450822e-03, 3.02710327e-01, 1.16718398e+06, 1.27447911e+04, 1.27447911e+04, 1.39163750e+02, 5.53356966e+01, 3.35830761e+04, 2.11894898e-24
9.07816553e+01, 1.96275589e+00, 1.08954235e-02, 9.32561609e-01, 1.29018515e-03, 3.02313982e-01, 1.16990194e+06, 1.27465771e+04, 1.27465771e+04, 1.38879355e+02, 5.53407473e+01, 3.36943367e+04, 2.13301238e-24
9.09820541e+01, 1.96370310e+00, 1.08716859e-02, 9.32565909e-01, 1.28588573e-03, 3.01918944e-01, 1.17262008e+06, 1.27483572e+04, 1.27483572e+04, 1.38596135e+02, 5.53457866e+01, 3.38057241e+04, 2.14713840e-24
9.11824529e+01, 1.96464826e+00, 1.08480515e-02, 9.32570185e-01, 1.28160979e-03, 3.01525206e-01, 1.17533839e+06, 1.27501314e+04, 1.27501314e+04, 1.38314082e+02, 5.53508146e+01, 3.39172382e+04, 2.16132719e-24
9.13828517e+01, 1.96559136e+00, 1.08245197e-02, 9.32574438e-01, 1.27735714e-03, 3.01132761e-01, 1.17805687e+06, 1.27518998e+04, 1.27518998e+04, 1.38033191e+02, 5.53558313e+01, 3.40288789e+04, 2.17557889e-24
9.15832505e+01, 1.96653242e+00, 1.08010898e-02, 9.32578668e-01, 1.27312762e-03, 3.00741602e-01, 1.18077552e+06, 1.27536624e+04, 1.27536624e+04, 1.37753453e+02, 5.53608367e+01, 3.41406460e+04, 2.18989364e-24
9.17836493e+01, 1.96747145e+00, 1.07777610e-02, 9.32582875e-01, 1.26892105e-03, 3.00351723e-01, 1.18349435e+06, 1.27554193e+04, 1.27554193e+04, 1.37474861e+02, 5.53658309e+01, 3.42525394e+04, 2.20427159e-24
9.19840481e+01, 1.96840845e+00, 1.07545329e-02, 9.32587059e-01, 1.26473725e-03, 2.99963115e-01, 1.18621334e+06, 1.27571704e+04, 1.27571704e+04, 1.37197408e+02, 5.53708140e+01, 3.43645591e+04, 2.21871288e-24
9.21844469e+01, 1.96934343e+00, 1.07314046e-02, 9.32591220e-01, 1.26057605e-03, 2.99575774e-01, 1.18893251e+06, 1.27589158e+04, 1.27589158e+04, 1.36921087e+02, 5.53757860e+01, 3.44767048e+04, 2.23321766e-24
9.23848457e+01, 1.97027641e+00, 1.07083756e-02, 9.32595360e-01, 1.25643728e-03, 2.99189690e-01, 1.19165185e+06, 1.27606555e+04, 1.27606555e+04, 1.36645892e+02, 5.53807470e+01, 3.45889764e+04, 2.24778607e-24
9.25852445e+01, 1.97120738e+00, 1.06854452e-02, 9.32599477e-01, 1.25232077e-03, 2.98804859e-01, 1.19437135e+06, 1.27623896e+04, 1.27623896e+04, 1.36371815e+02, 5.53856969e+01, 3.47013740e+04, 2.26241825e-24
9.27856433e+01, 1.97213636e+00, 1.06626128e-02, 9.32603571e-01, 1.24822637e-03, 2.98421273e-01, 1.19709103e+06, 1.27641181e+04, 1.27641181e+04, 1.36098849e+02, 5.53906359e+01, 3.48138972e+04, 2.27711434e-24
9.29860421e+01, 1.97306336e+00, 1.06398778e-02, 9.32607644e-01, 1.24415389e-03, 2.98038925e-01, 1.19981087e+06, 1.27658410e+04, 1.27658410e+04, 1.35826988e+02, 5.53955640e+01, 3.49265460e+04, 2.29187450e-24
9.31864409e+01, 1.97398839e+00, 1.06172395e-02, 9.32611695e-01, 1.24010318e-03, 2.97657809e-01, 1.20253088e+06, 1.27675584e+04, 1.27675584e+04, 1.35556225e+02, 5.54004812e+01, 3.50393204e+04, 2.30669887e-24
9.33868397e+01, 1.97491145e+00, 1.05946973e-02, 9.32615725e-01, 1.23607407e-03, 2.97277919e-01, 1.20525106e+06, 1.27692702e+04, 1.27692702e+04, 1.35286553e+02, 5.54053876e+01, 3.51522201e+04, 2.32158758e-24
9.35872385e+01, 1.97583255e+00, 1.05722507e-02, 9.32619733e-01, 1.23206641e-03, 2.96899247e-01, 1.20797140e+06, 1.27709765e+04, 1.27709765e+04, 1.35017966e+02, 5.54102833e+01, 3.52652451e+04, 2.33654079e-24
9.37876373e+01, 1.97675170e+00, 1.05498990e-02, 9.32623720e-01, 1.22808004e-03, 2.96521788e-01, 1.21069191e+06, 1.27726774e+04, 1.27726774e+04, 1.34750457e+02, 5.54151682e+01, 3.53783952e+04, 2.35155863e-24
9.39880361e+01, 1.97766891e+00, 1.05276416e-02, 9.32627685e-01, 1.22411479e-03, 2.96145534e-01, 1.21341259e+06, 1.27743729e+04, 1.27743729e+04, 1.34484019e+02, 5.54200425e+01, 3.54916703e+04, 2.36664126e-24
9.41884349e+01, 1.97858419e+00, 1.05054779e-02, 9.32631630e-01, 1.22017052e-03, 2.95770481e-01, 1.21613343e+06, 1.27760629e+04, 1.27760629e+04, 1.34218647e+02, 5.54249061e+01, 3.56050704e+04, 2.38178882e-24
9.43888337e+01, 1.97949754e+00, 1.04834074e-02, 9.32635554e-01, 1.21624706e-03, 2.95396620e-01, 1.21885444e+06, 1.27777476e+04, 1.27777476e+04, 1.33954333e+02, 5.54297592e+01, 3.57185953e+04, 2.39700144e-24
9.45892325e+01, 1.98040897e+00, 1.04614293e-02, 9.32639457e-01, 1.21234427e-03, 2.95023947e-01, 1.22157561e+06, 1.27794269e+04, 1.27794269e+04, 1.33691071e+02, 5.54346018e+01, 3.58322448e+04, 2.41227928e-24
9.47896313e+01, 1.98131850e+00, 1.04395433e-02, 9.32643340e-01, 1.20846199e-03, 2.94652454e-01, 1.22429694e+06, 1.27811009e+04, 1.27811009e+04, 1.33428856e+02, 5.54394338e+01, 3.59460189e+04, 2.42762248e-24
9.49900301e+01, 1.98222613e+00, 1.04177486e-02, 9.32647202e-01, 1.20460008e-03, 2.94282136e-01, 1.22701844e+06, 1.27827696e+04, 1.27827696e+04, 1.33167680e+02, 5.54442554e+01, 3.60599175e+04, 2.44303118e-24
9.51904289e+01, 1.98313186e+00, 1.03960447e-02, 9.32651044e-01, 1.20075838e-03, 2.93912981e-01, 1.22974009e+06, 1.27844330e+04, 1.27844330e+04, 1.32907537e+02, 5.54490667e+01, 3.61739404e+04, 2.45850553e-24
9.53908277e+01, 1.98403571e+00, 1.03744311e-02, 9.32654866e-01, 1.19693674e-03, 2.93544994e-01, 1.23246191e+06, 1.27860912e+04, 1.27860912e+04, 1.32648422e+02, 5.54538675e+01, 3.62880875e+04, 2.47404568e-24
9.55912265e+01, 1.98493768e+00, 1.03529072e-02, 9.32658668e-01, 1.19313503e-03, 2.93178163e-01, 1.23518390e+06, 1.27877442e+04, 1.27877442e+04, 1.32390328e+02, 5.54586581e+01, 3.64023587e+04, 2.48965176e-24
9.57916253e+01, 1.98583778e+00, 1.03314724e-02, 9.32662451e-01, 1.18935310e-03, 2.92812483e-01, 1.23790604e+06, 1.27893920e+04, 1.27893920e+04, 1.32133250e+02, 5.54634384e+01, 3.65167540e+04, 2.50532392e-24
9.59920240e+01, 1.98673602e+00, 1.03101261e-02, 9.32666214e-01, 1.18559079e-03, 2.92447947e-01, 1.24062834e+06, 1.27910346e+04, 1.27910346e+04, 1.31877180e+02, 5.54682085e+01, 3.66312731e+04, 2.52106231e-24
9.61924228e+01, 1.98763241e+00, 1.02888679e-02, 9.32669957e-01, 1.18184798e-03, 2.92084549e-01, 1.24335080e+06, 1.27926722e+04, 1.27926722e+04, 1.31622114e+02, 5.54729684e+01, 3.67459160e+04, 2.53686707e-24
9.63928216e+01, 1.98852695e+00, 1.02676972e-02, 9.32673681e-01, 1.17812452e-03, 2.91722284e-01, 1.24607342e+06, 1.27943046e+04, 1.27943046e+04, 1.31368045e+02, 5.54777182e+01, 3.68606826e+04, 2.55273834e-24
9.65932204e+01, 1.98941965e+00, 1.02466134e-02, 9.32677385e-01, 1.17442027e-03, 2.91361146e-01, 1.24879620e+06, 1.27959319e+04, 1.27959319e+04, 1.31114967e+02, 5.54824578e+01, 3.69755728e+04, 2.56867627e-24
9.67936192e+01, 1.99031052e+00, 1.02256160e-02, 9.32681071e-01, 1.17073509e-03, 2.91001129e-01, 1.25151914e+06, 1.27975542e+04, 1.27975542e+04, 1.30862875e+02, 5.54871875e+01, 3.70905864e+04, 2.58468101e-24
9.69940180e+01, 1.99119957e+00, 1.02047045e-02, 9.32684738e-01, 1.16706885e-03, 2.90642227e-01, 1.25424224e+06, 1.27991714e+04, 1.27991714e+04, 1.30611763e+02, 5.54919071e+01, 3.72057233e+04, 2.60075270e-24
9.71944168e+01, 1.99208680e+00, 1.01838784e-02, 9.32688386e-01, 1.16342141e-03, 2.90284435e-01, 1.25696549e+06, 1.28007837e+04, 1.28007837e+04, 1.30361625e+02, 5.54966168e+01, 3.73209835e+04, 2.61689148e-24
9.73948156e+01, 1.99297222e+00, 1.01631371e-02, 9.32692015e-01, 1.15979264e-03, 2.89927746e-01, 1.25968890e+06, 1.28023910e+04, 1.28023910e+04, 1.30112455e+02, 5.55013165e+01, 3.74363667e+04, 2.63309749e-24
9.75952144e+01, 1.99385584e+00, 1.01424801e-02, 9.32695626e-01, 1.15618240e-03, 2.89572156e-01, 1.26241247e+06, 1.28039933e+04, 1.28039933e+04, 1.29864247e+02, 5.55060064e+01, 3.75518730e+04, 2.64937090e-24
9.77956132e+01, 1.99473766e+00, 1.01219069e-02, 9.32699218e-01, 1.15259056e-03, 2.89217658e-01, 1.26513619e+06, 1.28055907e+04, 1.28055907e+04, 1.29616997e+02, 5.55106864e+01, 3.76675022e+04, 2.66571183e-24
9.79960120e+01, 1.99561770e+00, 1.01014170e-02, 9.32702792e-01, 1.14901699e-03, 2.88864247e-01, 1.26786007e+06, 1.28071832e+04, 1.28071832e+04, 1.29370699e+02, 5.55153566e+01, 3.77832542e+04, 2.68212043e-24
9.81964108e+01, 1.99649596e+00, 1.00810099e-02, 9.32706348e-01, 1.14546157e-03, 2.88511919e-01, 1.27058410e+06, 1.28087709e+04, 1.28087709e+04, 1.29125346e+02, 5.55200171e+01, 3.78991288e+04, 2.69859685e-24
9.83968096e+01, 1.99737244e+00, 1.00606851e-02, 9.32709886e-01, 1.14192416e-03, 2.88160666e-01, 1.27330829e+06, 1.28103537e+04, 1.28103537e+04, 1.28880934e+02, 5.55246678e+01, 3.80151261e+04, 2.71514123e-24
9.85972084e+01, 1.99824717e+00, 1.00404421e-02, 9.32713406e-01, 1.13840463e-03, 2.87810484e-01, 1.27603263e+06, 1.28119316e+04, 1.28119316e+04, 1.28637457e+02, 5.55293089e+01, 3.81312458e+04, 2.73175372e-24
9.87976072e+01, 1.99912013e+00, 1.00202803e-02, 9.32716908e-01, 1.13490286e-03, 2.87461367e-01, 1.27875712e+06, 1.28135048e+04, 1.28135048e+04, 1.28394910e+02, 5.55339403e+01, 3.82474879e+04, 2.74843446e-24
9.89980060e+01, 1.99999134e+00, 1.00001994e-02, 9.32720393e-01, 1.13141873e-03, 2.87113310e-01, 1.28148177e+06, 1.28150732e+04, 1.28150732e+04, 1.28153287e+02, 5.55385622e+01, 3.83638522e+04, 2.76518360e-24
9.91984048e+01, 2.00086081e+00, 9.98019881e-03, 9.32723860e-01, 1.12795211e-03, 2.86766308e-01, 1.28420656e+06, 1.28166368e+04, 1.28166368e+04, 1.27912584e+02, 5.55431744e+01, 3.84803387e+04, 2.78200128e-24
9.93988036e+01, 2.00172854e+00, 9.96027805e-03, 9.32727309e-01, 1.12450288e-03, 2.86420356e-01, 1.28693152e+06, 1.28181957e+04, 1.28181957e+04, 1.27672794e+02, 5.55477772e+01, 3.85969472e+04, 2.79888765e-24
9.95992024e+01, 2.00259454e+00, 9.94043666e-03, 9.32730742e-01, 1.12107092e-03, 2.86075447e-01, 1.28965662e+06, 1.28197499e+04, 1.28197499e+04, 1.27433912e+02, 5.55523705e+01, 3.87136777e+04, 2.81584285e-24
9.97996012e+01, 2.00345881e+00, 9.92067417e-03, 9.32734157e-01, 1.11765611e-03, 2.85731578e-01, 1.29238187e+06, 1.28212995e+04, 1.28212995e+04, 1.27195934e+02, 5.55569543e+01, 3.88305300e+04, 2.83286703e-24
1.00000000e+02, 2.00432137e+00, 9.90099010e-03, 9.32737555e-01, 1.11425832e-03, 2.85388742e-01, 1.29510728e+06, 1.28228443e+04, 1.28228443e+04, 1.26958855e+02, 5.55615287e+01, 3.89475040e+04, 2.84996033e-24
