z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
2.14436713e+01, 1.35109390e+00, 4.45559902e-02, 9.43785976e-01, 1.11880561e-02, 6.91011503e-01, 2.48364021e+05, 1.10661049e+04, 1.10661049e+04, 4.93061261e+02, 5.19754434e+01, 4.03092139e+03, 3.05272871e-26
2.16440701e+01, 1.35495449e+00, 4.41616721e-02, 9.43935004e-01, 1.10390054e-02, 6.87651752e-01, 2.50916901e+05, 1.10809099e+04, 1.10809099e+04, 4.89351509e+02, 5.19976496e+01, 4.08514905e+03, 3.13541742e-26
2.18444689e+01, 1.35878107e+00, 4.37742721e-02, 9.44080766e-01, 1.08932212e-02, 6.84336410e-01, 2.53471244e+05, 1.10955192e+04, 1.10955192e+04, 4.85698278e+02, 5.20196435e+01, 4.13961987e+03, 3.21958933e-26
2.20448677e+01, 1.36257422e+00, 4.33936099e-02, 9.44223363e-01, 1.07506044e-02, 6.81064508e-01, 2.56027033e+05, 1.11099372e+04, 1.11099372e+04, 4.82100279e+02, 5.20414291e+01, 4.19433282e+03, 3.30525775e-26
2.22452665e+01, 1.36633453e+00, 4.30195110e-02, 9.44362888e-01, 1.06110595e-02, 6.77835108e-01, 2.58584246e+05, 1.11241678e+04, 1.11241678e+04, 4.78556261e+02, 5.20630103e+01, 4.24928689e+03, 3.39243597e-26
2.24456653e+01, 1.37006256e+00, 4.26518073e-02, 9.44499434e-01, 1.04744947e-02, 6.74647298e-01, 2.61142867e+05, 1.11382153e+04, 1.11382153e+04, 4.75065011e+02, 5.20843908e+01, 4.30448105e+03, 3.48113731e-26
2.26460641e+01, 1.37375886e+00, 4.22903361e-02, 9.44633090e-01, 1.03408216e-02, 6.71500195e-01, 2.63702877e+05, 1.11520833e+04, 1.11520833e+04, 4.71625352e+02, 5.21055743e+01, 4.35991432e+03, 3.57137508e-26
2.28464629e+01, 1.37742397e+00, 4.19349403e-02, 9.44763940e-01, 1.02099554e-02, 6.68392942e-01, 2.66264258e+05, 1.11657758e+04, 1.11657758e+04, 4.68236141e+02, 5.21265644e+01, 4.41558572e+03, 3.66316258e-26
2.30468617e+01, 1.38105841e+00, 4.15854681e-02, 9.44892065e-01, 1.00818143e-02, 6.65324705e-01, 2.68826993e+05, 1.11792963e+04, 1.11792963e+04, 4.64896270e+02, 5.21473644e+01, 4.47149427e+03, 3.75651314e-26
2.32472605e+01, 1.38466268e+00, 4.12417724e-02, 9.45017545e-01, 9.95631950e-03, 6.62294677e-01, 2.71391065e+05, 1.11926485e+04, 1.11926485e+04, 4.61604663e+02, 5.21679777e+01, 4.52763903e+03, 3.85144007e-26
2.34476593e+01, 1.38823728e+00, 4.09037114e-02, 9.45140455e-01, 9.83339519e-03, 6.59302072e-01, 2.73956456e+05, 1.12058358e+04, 1.12058358e+04, 4.58360274e+02, 5.21884077e+01, 4.58401904e+03, 3.94795669e-26
2.36480581e+01, 1.39178271e+00, 4.05711474e-02, 9.45260869e-01, 9.71296831e-03, 6.56346128e-01, 2.76523152e+05, 1.12188616e+04, 1.12188616e+04, 4.55162087e+02, 5.22086575e+01, 4.64063337e+03, 4.04607633e-26
2.38484569e+01, 1.39529942e+00, 4.02439477e-02, 9.45378856e-01, 9.59496843e-03, 6.53426104e-01, 2.79091136e+05, 1.12317291e+04, 1.12317291e+04, 4.52009117e+02, 5.22287302e+01, 4.69748111e+03, 4.14581233e-26
2.40488557e+01, 1.39878789e+00, 3.99219833e-02, 9.45494485e-01, 9.47932769e-03, 6.50541279e-01, 2.81660392e+05, 1.12444415e+04, 1.12444415e+04, 4.48900404e+02, 5.22486289e+01, 4.75456134e+03, 4.24717800e-26
2.42492545e+01, 1.40224856e+00, 3.96051297e-02, 9.45607820e-01, 9.36598061e-03, 6.47690953e-01, 2.84230904e+05, 1.12570018e+04, 1.12570018e+04, 4.45835018e+02, 5.22683565e+01, 4.81187316e+03, 4.35018669e-26
2.44496533e+01, 1.40568187e+00, 3.92932661e-02, 9.45718926e-01, 9.25486405e-03, 6.44874445e-01, 2.86802659e+05, 1.12694132e+04, 1.12694132e+04, 4.42812052e+02, 5.22879159e+01, 4.86941568e+03, 4.45485173e-26
2.46500521e+01, 1.40908825e+00, 3.89862756e-02, 9.45827863e-01, 9.14591708e-03, 6.42091093e-01, 2.89375640e+05, 1.12816785e+04, 1.12816785e+04, 4.39830626e+02, 5.23073098e+01, 4.92718803e+03, 4.56118646e-26
2.48504509e+01, 1.41246812e+00, 3.86840448e-02, 9.45934689e-01, 9.03908090e-03, 6.39340252e-01, 2.91949835e+05, 1.12938005e+04, 1.12938005e+04, 4.36889883e+02, 5.23265412e+01, 4.98518934e+03, 4.66920422e-26
2.50508497e+01, 1.41582189e+00, 3.83864638e-02, 9.46039462e-01, 8.93429873e-03, 6.36621296e-01, 2.94525227e+05, 1.13057820e+04, 1.13057820e+04, 4.33988991e+02, 5.23456125e+01, 5.04341876e+03, 4.77891837e-26
2.52512485e+01, 1.41914996e+00, 3.80934263e-02, 9.46142236e-01, 8.83151576e-03, 6.33933615e-01, 2.97101804e+05, 1.13176257e+04, 1.13176257e+04, 4.31127140e+02, 5.23645264e+01, 5.10187543e+03, 4.89034225e-26
2.54516473e+01, 1.42245272e+00, 3.78048289e-02, 9.46243064e-01, 8.73067902e-03, 6.31276614e-01, 2.99679552e+05, 1.13293342e+04, 1.13293342e+04, 4.28303541e+02, 5.23832856e+01, 5.16055852e+03, 5.00348922e-26
2.56520461e+01, 1.42573056e+00, 3.75205715e-02, 9.46341998e-01, 8.63173734e-03, 6.28649717e-01, 3.02258458e+05, 1.13409101e+04, 1.13409101e+04, 4.25517427e+02, 5.24018923e+01, 5.21946721e+03, 5.11837263e-26
2.58524449e+01, 1.42898383e+00, 3.72405568e-02, 9.46439086e-01, 8.53464128e-03, 6.26052358e-01, 3.04838508e+05, 1.13523558e+04, 1.13523558e+04, 4.22768051e+02, 5.24203491e+01, 5.27860067e+03, 5.23500584e-26
2.60528437e+01, 1.43221292e+00, 3.69646907e-02, 9.46534377e-01, 8.43934303e-03, 6.23483991e-01, 3.07419689e+05, 1.13636737e+04, 1.13636737e+04, 4.20054685e+02, 5.24386584e+01, 5.33795809e+03, 5.35340221e-26
2.62532425e+01, 1.43541818e+00, 3.66928816e-02, 9.46627917e-01, 8.34579637e-03, 6.20944081e-01, 3.10001990e+05, 1.13748663e+04, 1.13748663e+04, 4.17376623e+02, 5.24568224e+01, 5.39753869e+03, 5.47357511e-26
2.64536413e+01, 1.43859995e+00, 3.64250407e-02, 9.46719750e-01, 8.25395659e-03, 6.18432107e-01, 3.12585396e+05, 1.13859358e+04, 1.13859358e+04, 4.14733173e+02, 5.24748434e+01, 5.45734166e+03, 5.59553790e-26
2.66540401e+01, 1.44175859e+00, 3.61610816e-02, 9.46809920e-01, 8.16378043e-03, 6.15947562e-01, 3.15169897e+05, 1.13968844e+04, 1.13968844e+04, 4.12123666e+02, 5.24927236e+01, 5.51736623e+03, 5.71930397e-26
2.68544389e+01, 1.44489441e+00, 3.59009207e-02, 9.46898468e-01, 8.07522606e-03, 6.13489952e-01, 3.17755480e+05, 1.14077143e+04, 1.14077143e+04, 4.09547445e+02, 5.25104652e+01, 5.57761162e+03, 5.84488667e-26
2.70548377e+01, 1.44800776e+00, 3.56444764e-02, 9.46985435e-01, 7.98825295e-03, 6.11058793e-01, 3.20342134e+05, 1.14184276e+04, 1.14184276e+04, 4.07003875e+02, 5.25280703e+01, 5.63807707e+03, 5.97229939e-26
2.72552365e+01, 1.45109895e+00, 3.53916698e-02, 9.47070861e-01, 7.90282188e-03, 6.08653617e-01, 3.22929847e+05, 1.14290265e+04, 1.14290265e+04, 4.04492332e+02, 5.25455409e+01, 5.69876183e+03, 6.10155551e-26
2.74556353e+01, 1.45416829e+00, 3.51424240e-02, 9.47154782e-01, 7.81889489e-03, 6.06273964e-01, 3.25518607e+05, 1.14395129e+04, 1.14395129e+04, 4.02012213e+02, 5.25628791e+01, 5.75966513e+03, 6.23266841e-26
2.76560341e+01, 1.45721608e+00, 3.48966643e-02, 9.47237237e-01, 7.73643520e-03, 6.03919387e-01, 3.28108404e+05, 1.14498888e+04, 1.14498888e+04, 3.99562925e+02, 5.25800868e+01, 5.82078626e+03, 6.36565149e-26
2.78564329e+01, 1.46024264e+00, 3.46543180e-02, 9.47318260e-01, 7.65540716e-03, 6.01589450e-01, 3.30699226e+05, 1.14601561e+04, 1.14601561e+04, 3.97143894e+02, 5.25971659e+01, 5.88212446e+03, 6.50051812e-26
2.80568317e+01, 1.46324826e+00, 3.44153145e-02, 9.47397887e-01, 7.57577625e-03, 5.99283727e-01, 3.33291063e+05, 1.14703167e+04, 1.14703167e+04, 3.94754558e+02, 5.26141183e+01, 5.94367902e+03, 6.63728170e-26
2.82572305e+01, 1.46623321e+00, 3.41795852e-02, 9.47476149e-01, 7.49750900e-03, 5.97001803e-01, 3.35883904e+05, 1.14803725e+04, 1.14803725e+04, 3.92394370e+02, 5.26309460e+01, 6.00544923e+03, 6.77595563e-26
2.84576293e+01, 1.46919779e+00, 3.39470631e-02, 9.47553081e-01, 7.42057297e-03, 5.94743271e-01, 3.38477739e+05, 1.14903252e+04, 1.14903252e+04, 3.90062794e+02, 5.26476506e+01, 6.06743437e+03, 6.91655331e-26
2.86580281e+01, 1.47214227e+00, 3.37176834e-02, 9.47628713e-01, 7.34493671e-03, 5.92507735e-01, 3.41072558e+05, 1.15001765e+04, 1.15001765e+04, 3.87759311e+02, 5.26642339e+01, 6.12963374e+03, 7.05908813e-26
2.88584269e+01, 1.47506692e+00, 3.34913827e-02, 9.47703077e-01, 7.27056970e-03, 5.90294809e-01, 3.43668350e+05, 1.15099282e+04, 1.15099282e+04, 3.85483411e+02, 5.26806977e+01, 6.19204665e+03, 7.20357351e-26
2.90588257e+01, 1.47797201e+00, 3.32680994e-02, 9.47776200e-01, 7.19744235e-03, 5.88104116e-01, 3.46265106e+05, 1.15195820e+04, 1.15195820e+04, 3.83234598e+02, 5.26970436e+01, 6.25467240e+03, 7.35002285e-26
2.92592244e+01, 1.48085779e+00, 3.30477736e-02, 9.47848113e-01, 7.12552595e-03, 5.85935285e-01, 3.48862816e+05, 1.15291394e+04, 1.15291394e+04, 3.81012389e+02, 5.27132734e+01, 6.31751033e+03, 7.49844956e-26
2.94596232e+01, 1.48372453e+00, 3.28303470e-02, 9.47918843e-01, 7.05479264e-03, 5.83787957e-01, 3.51461471e+05, 1.15386020e+04, 1.15386020e+04, 3.78816308e+02, 5.27293886e+01, 6.38055974e+03, 7.64886706e-26
2.96600220e+01, 1.48657246e+00, 3.26157626e-02, 9.47988417e-01, 6.98521537e-03, 5.81661779e-01, 3.54061060e+05, 1.15479715e+04, 1.15479715e+04, 3.76645896e+02, 5.27453908e+01, 6.44381999e+03, 7.80128877e-26
2.98604208e+01, 1.48940184e+00, 3.24039651e-02, 9.48056861e-01, 6.91676788e-03, 5.79556408e-01, 3.56661576e+05, 1.15572493e+04, 1.15572493e+04, 3.74500701e+02, 5.27612816e+01, 6.50729041e+03, 7.95572809e-26
3.00608196e+01, 1.49221291e+00, 3.21949006e-02, 9.48124201e-01, 6.84942469e-03, 5.77471506e-01, 3.59263008e+05, 1.15664368e+04, 1.15664368e+04, 3.72380283e+02, 5.27770625e+01, 6.57097034e+03, 8.11219847e-26
3.02612184e+01, 1.49500590e+00, 3.19885164e-02, 9.48190462e-01, 6.78316103e-03, 5.75406746e-01, 3.61865348e+05, 1.15755356e+04, 1.15755356e+04, 3.70284212e+02, 5.27927350e+01, 6.63485914e+03, 8.27071332e-26
3.04616172e+01, 1.49778104e+00, 3.17847615e-02, 9.48255668e-01, 6.71795285e-03, 5.73361806e-01, 3.64468587e+05, 1.15845471e+04, 1.15845471e+04, 3.68212067e+02, 5.28083005e+01, 6.69895616e+03, 8.43128607e-26
3.06620160e+01, 1.50053856e+00, 3.15835858e-02, 9.48319841e-01, 6.65377679e-03, 5.71336370e-01, 3.67072716e+05, 1.15934726e+04, 1.15934726e+04, 3.66163437e+02, 5.28237605e+01, 6.76326077e+03, 8.59393016e-26
3.08624148e+01, 1.50327869e+00, 3.13849407e-02, 9.48383005e-01, 6.59061014e-03, 5.69330133e-01, 3.69677727e+05, 1.16023136e+04, 1.16023136e+04, 3.64137923e+02, 5.28391164e+01, 6.82777235e+03, 8.75865902e-26
3.10628136e+01, 1.50600163e+00, 3.11887787e-02, 9.48445182e-01, 6.52843084e-03, 5.67342793e-01, 3.72283612e+05, 1.16110712e+04, 1.16110712e+04, 3.62135131e+02, 5.28543696e+01, 6.89249027e+03, 8.92548609e-26
3.12632124e+01, 1.50870761e+00, 3.09950536e-02, 9.48506393e-01, 6.46721744e-03, 5.65374056e-01, 3.74890362e+05, 1.16197469e+04, 1.16197469e+04, 3.60154678e+02, 5.28695214e+01, 6.95741392e+03, 9.09442482e-26
3.14636112e+01, 1.51139683e+00, 3.08037203e-02, 9.48566659e-01, 6.40694907e-03, 5.63423635e-01, 3.77497969e+05, 1.16283418e+04, 1.16283418e+04, 3.58196190e+02, 5.28845731e+01, 7.02254268e+03, 9.26548864e-26
3.16640100e+01, 1.51406950e+00, 3.06147347e-02, 9.48626001e-01, 6.34760546e-03, 5.61491247e-01, 3.80106425e+05, 1.16368573e+04, 1.16368573e+04, 3.56259300e+02, 5.28995261e+01, 7.08787594e+03, 9.43869101e-26
3.18644088e+01, 1.51672582e+00, 3.04280538e-02, 9.48684437e-01, 6.28916689e-03, 5.59576618e-01, 3.82715722e+05, 1.16452946e+04, 1.16452946e+04, 3.54343650e+02, 5.29143815e+01, 7.15341312e+03, 9.61404537e-26
3.20648076e+01, 1.51936600e+00, 3.02436358e-02, 9.48741988e-01, 6.23161417e-03, 5.57679478e-01, 3.85325853e+05, 1.16536548e+04, 1.16536548e+04, 3.52448891e+02, 5.29291407e+01, 7.21915361e+03, 9.79156519e-26
3.22652064e+01, 1.52199022e+00, 3.00614398e-02, 9.48798671e-01, 6.17492863e-03, 5.55799562e-01, 3.87936809e+05, 1.16619390e+04, 1.16619390e+04, 3.50574678e+02, 5.29438049e+01, 7.28509683e+03, 9.97126391e-26
3.24656052e+01, 1.52459868e+00, 2.98814258e-02, 9.48854506e-01, 6.11909211e-03, 5.53936613e-01, 3.90548584e+05, 1.16701486e+04, 1.16701486e+04, 3.48720678e+02, 5.29583753e+01, 7.35124219e+03, 1.01531550e-25
3.26660040e+01, 1.52719157e+00, 2.97035550e-02, 9.48909510e-01, 6.06408692e-03, 5.52090377e-01, 3.93161170e+05, 1.16782844e+04, 1.16782844e+04, 3.46886563e+02, 5.29728531e+01, 7.41758913e+03, 1.03372519e-25
3.28664028e+01, 1.52976907e+00, 2.95277891e-02, 9.48963699e-01, 6.00989587e-03, 5.50260606e-01, 3.95774559e+05, 1.16863477e+04, 1.16863477e+04, 3.45072011e+02, 5.29872394e+01, 7.48413705e+03, 1.05235681e-25
3.30668016e+01, 1.53233136e+00, 2.93540912e-02, 9.49017091e-01, 5.95650220e-03, 5.48447058e-01, 3.98388745e+05, 1.16943395e+04, 1.16943395e+04, 3.43276709e+02, 5.30015353e+01, 7.55088541e+03, 1.07121171e-25
3.32672004e+01, 1.53487862e+00, 2.91824248e-02, 9.49069702e-01, 5.90388959e-03, 5.46649496e-01, 4.01003720e+05, 1.17022609e+04, 1.17022609e+04, 3.41500349e+02, 5.30157420e+01, 7.61783363e+03, 1.09029124e-25
3.34675992e+01, 1.53741103e+00, 2.90127547e-02, 9.49121548e-01, 5.85204216e-03, 5.44867685e-01, 4.03619477e+05, 1.17101129e+04, 1.17101129e+04, 3.39742632e+02, 5.30298606e+01, 7.68498116e+03, 1.10959673e-25
3.36679980e+01, 1.53992876e+00, 2.88450461e-02, 9.49172644e-01, 5.80094443e-03, 5.43101399e-01, 4.06236010e+05, 1.17178964e+04, 1.17178964e+04, 3.38003263e+02, 5.30438921e+01, 7.75232745e+03, 1.12912954e-25
3.38683968e+01, 1.54243198e+00, 2.86792652e-02, 9.49223006e-01, 5.75058134e-03, 5.41350413e-01, 4.08853311e+05, 1.17256126e+04, 1.17256126e+04, 3.36281953e+02, 5.30578376e+01, 7.81987194e+03, 1.14889102e-25
3.40687956e+01, 1.54492085e+00, 2.85153791e-02, 9.49272647e-01, 5.70093820e-03, 5.39614509e-01, 4.11471375e+05, 1.17332622e+04, 1.17332622e+04, 3.34578420e+02, 5.30716981e+01, 7.88761411e+03, 1.16888252e-25
3.42691944e+01, 1.54739554e+00, 2.83533553e-02, 9.49321584e-01, 5.65200069e-03, 5.37893471e-01, 4.14090193e+05, 1.17408464e+04, 1.17408464e+04, 3.32892389e+02, 5.30854747e+01, 7.95555340e+03, 1.18910538e-25
3.44695932e+01, 1.54985621e+00, 2.81931624e-02, 9.49369828e-01, 5.60375488e-03, 5.36187090e-01, 4.16709761e+05, 1.17483660e+04, 1.17483660e+04, 3.31223589e+02, 5.30991684e+01, 8.02368930e+03, 1.20956096e-25
3.46699920e+01, 1.55230301e+00, 2.80347694e-02, 9.49417395e-01, 5.55618715e-03, 5.34495159e-01, 4.19330071e+05, 1.17558219e+04, 1.17558219e+04, 3.29571755e+02, 5.31127800e+01, 8.09202126e+03, 1.23025060e-25
3.48703908e+01, 1.55473611e+00, 2.78781462e-02, 9.49464296e-01, 5.50928427e-03, 5.32817475e-01, 4.21951118e+05, 1.17632150e+04, 1.17632150e+04, 3.27936627e+02, 5.31263107e+01, 8.16054877e+03, 1.25117565e-25
3.50707896e+01, 1.55715565e+00, 2.77232634e-02, 9.49510546e-01, 5.46303331e-03, 5.31153841e-01, 4.24572894e+05, 1.17705462e+04, 1.17705462e+04, 3.26317951e+02, 5.31397613e+01, 8.22927130e+03, 1.27233746e-25
3.52711884e+01, 1.55956178e+00, 2.75700920e-02, 9.49556157e-01, 5.41742167e-03, 5.29504063e-01, 4.27195394e+05, 1.17778163e+04, 1.17778163e+04, 3.24715479e+02, 5.31531328e+01, 8.29818835e+03, 1.29373739e-25
3.54715872e+01, 1.56195466e+00, 2.74186038e-02, 9.49601140e-01, 5.37243705e-03, 5.27867948e-01, 4.29818612e+05, 1.17850262e+04, 1.17850262e+04, 3.23128966e+02, 5.31664261e+01, 8.36729939e+03, 1.31537678e-25
3.56719860e+01, 1.56433443e+00, 2.72687713e-02, 9.49645509e-01, 5.32806747e-03, 5.26245311e-01, 4.32442542e+05, 1.17921768e+04, 1.17921768e+04, 3.21558172e+02, 5.31796421e+01, 8.43660393e+03, 1.33725699e-25
3.58723848e+01, 1.56670123e+00, 2.71205675e-02, 9.49689274e-01, 5.28430124e-03, 5.24635967e-01, 4.35067177e+05, 1.17992687e+04, 1.17992687e+04, 3.20002864e+02, 5.31927816e+01, 8.50610147e+03, 1.35937936e-25
3.60727836e+01, 1.56905520e+00, 2.69739659e-02, 9.49732447e-01, 5.24112694e-03, 5.23039737e-01, 4.37692513e+05, 1.18063029e+04, 1.18063029e+04, 3.18462812e+02, 5.32058456e+01, 8.57579149e+03, 1.38174525e-25
3.62731824e+01, 1.57139647e+00, 2.68289407e-02, 9.49775040e-01, 5.19853345e-03, 5.21456444e-01, 4.40318543e+05, 1.18132801e+04, 1.18132801e+04, 3.16937791e+02, 5.32188349e+01, 8.64567352e+03, 1.40435601e-25
3.64735812e+01, 1.57372520e+00, 2.66854666e-02, 9.49817063e-01, 5.15650988e-03, 5.19885915e-01, 4.42945261e+05, 1.18202010e+04, 1.18202010e+04, 3.15427579e+02, 5.32317503e+01, 8.71574706e+03, 1.42721299e-25
3.66739800e+01, 1.57604150e+00, 2.65435189e-02, 9.49858526e-01, 5.11504564e-03, 5.18327980e-01, 4.45572663e+05, 1.18270664e+04, 1.18270664e+04, 3.13931961e+02, 5.32445927e+01, 8.78601163e+03, 1.45031755e-25
3.68743788e+01, 1.57834552e+00, 2.64030733e-02, 9.49899440e-01, 5.07413037e-03, 5.16782471e-01, 4.48200743e+05, 1.18338771e+04, 1.18338771e+04, 3.12450724e+02, 5.32573629e+01, 8.85646674e+03, 1.47367103e-25
3.70747776e+01, 1.58063737e+00, 2.62641062e-02, 9.49939816e-01, 5.03375396e-03, 5.15249225e-01, 4.50829494e+05, 1.18406337e+04, 1.18406337e+04, 3.10983661e+02, 5.32700616e+01, 8.92711191e+03, 1.49727479e-25
3.72751764e+01, 1.58291720e+00, 2.61265942e-02, 9.49979663e-01, 4.99390654e-03, 5.13728081e-01, 4.53458913e+05, 1.18473370e+04, 1.18473370e+04, 3.09530566e+02, 5.32826897e+01, 8.99794668e+03, 1.52113018e-25
3.74755752e+01, 1.58518512e+00, 2.59905147e-02, 9.50018990e-01, 4.95457847e-03, 5.12218881e-01, 4.56088993e+05, 1.18539877e+04, 1.18539877e+04, 3.08091240e+02, 5.32952480e+01, 9.06897057e+03, 1.54523857e-25
3.76759739e+01, 1.58744126e+00, 2.58558453e-02, 9.50057807e-01, 4.91576033e-03, 5.10721470e-01, 4.58719729e+05, 1.18605864e+04, 1.18605864e+04, 3.06665487e+02, 5.33077371e+01, 9.14018311e+03, 1.56960129e-25
3.78763727e+01, 1.58968574e+00, 2.57225644e-02, 9.50096124e-01, 4.87744293e-03, 5.09235695e-01, 4.61351117e+05, 1.18671338e+04, 1.18671338e+04, 3.05253113e+02, 5.33201579e+01, 9.21158385e+03, 1.59421971e-25
3.80767715e+01, 1.59191868e+00, 2.55906504e-02, 9.50133949e-01, 4.83961727e-03, 5.07761409e-01, 4.63983151e+05, 1.18736306e+04, 1.18736306e+04, 3.03853930e+02, 5.33325110e+01, 9.28317232e+03, 1.61909517e-25
3.82771703e+01, 1.59414019e+00, 2.54600826e-02, 9.50171291e-01, 4.80227459e-03, 5.06298462e-01, 4.66615825e+05, 1.18800774e+04, 1.18800774e+04, 3.02467753e+02, 5.33447973e+01, 9.35494807e+03, 1.64422905e-25
3.84775691e+01, 1.59635040e+00, 2.53308403e-02, 9.50208159e-01, 4.76540630e-03, 5.04846712e-01, 4.69249136e+05, 1.18864749e+04, 1.18864749e+04, 3.01094399e+02, 5.33570174e+01, 9.42691065e+03, 1.66962268e-25
3.86779679e+01, 1.59854942e+00, 2.52029036e-02, 9.50244560e-01, 4.72900402e-03, 5.03406016e-01, 4.71883078e+05, 1.18928237e+04, 1.18928237e+04, 2.99733690e+02, 5.33691720e+01, 9.49905961e+03, 1.69527743e-25
3.88783667e+01, 1.60073736e+00, 2.50762527e-02, 9.50280504e-01, 4.69305955e-03, 5.01976236e-01, 4.74517647e+05, 1.18991244e+04, 1.18991244e+04, 2.98385450e+02, 5.33812618e+01, 9.57139449e+03, 1.72119465e-25
3.90787655e+01, 1.60291434e+00, 2.49508683e-02, 9.50315998e-01, 4.65756489e-03, 5.00557234e-01, 4.77152837e+05, 1.19053776e+04, 1.19053776e+04, 2.97049508e+02, 5.33932876e+01, 9.64391487e+03, 1.74737569e-25
3.92791643e+01, 1.60508045e+00, 2.48267316e-02, 9.50351051e-01, 4.62251220e-03, 4.99148877e-01, 4.79788644e+05, 1.19115839e+04, 1.19115839e+04, 2.95725695e+02, 5.34052498e+01, 9.71662031e+03, 1.77382192e-25
3.94795631e+01, 1.60723582e+00, 2.47038239e-02, 9.50385668e-01, 4.58789382e-03, 4.97751032e-01, 4.82425063e+05, 1.19177438e+04, 1.19177438e+04, 2.94413845e+02, 5.34171493e+01, 9.78951036e+03, 1.80053469e-25
3.96799619e+01, 1.60938054e+00, 2.45821272e-02, 9.50419859e-01, 4.55370227e-03, 4.96363569e-01, 4.85062090e+05, 1.19238580e+04, 1.19238580e+04, 2.93113795e+02, 5.34289867e+01, 9.86258460e+03, 1.82751536e-25
3.98803607e+01, 1.61151472e+00, 2.44616237e-02, 9.50453631e-01, 4.51993023e-03, 4.94986362e-01, 4.87699720e+05, 1.19299270e+04, 1.19299270e+04, 2.91825385e+02, 5.34407625e+01, 9.93584260e+03, 1.85476529e-25
4.00807595e+01, 1.61363846e+00, 2.43422958e-02, 9.50486990e-01, 4.48657053e-03, 4.93619285e-01, 4.90337949e+05, 1.19359514e+04, 1.19359514e+04, 2.90548460e+02, 5.34524775e+01, 1.00092839e+04, 1.88228582e-25
4.02811583e+01, 1.61575187e+00, 2.42241265e-02, 9.50519944e-01, 4.45361618e-03, 4.92262213e-01, 4.92976772e+05, 1.19419317e+04, 1.19419317e+04, 2.89282863e+02, 5.34641323e+01, 1.00829082e+04, 1.91007833e-25
4.04815571e+01, 1.61785505e+00, 2.41070989e-02, 9.50552499e-01, 4.42106031e-03, 4.90915028e-01, 4.95616185e+05, 1.19478684e+04, 1.19478684e+04, 2.88028445e+02, 5.34757274e+01, 1.01567149e+04, 1.93814417e-25
4.06819559e+01, 1.61994809e+00, 2.39911966e-02, 9.50584663e-01, 4.38889623e-03, 4.89577609e-01, 4.98256183e+05, 1.19537621e+04, 1.19537621e+04, 2.86785056e+02, 5.34872635e+01, 1.02307037e+04, 1.96648469e-25
4.08823547e+01, 1.62203109e+00, 2.38764035e-02, 9.50616442e-01, 4.35711736e-03, 4.88249839e-01, 5.00896763e+05, 1.19596132e+04, 1.19596132e+04, 2.85552551e+02, 5.34987411e+01, 1.03048742e+04, 1.99510126e-25
4.10827535e+01, 1.62410415e+00, 2.37627036e-02, 9.50647841e-01, 4.32571730e-03, 4.86931603e-01, 5.03537919e+05, 1.19654223e+04, 1.19654223e+04, 2.84330785e+02, 5.35101609e+01, 1.03792259e+04, 2.02399524e-25
4.12831523e+01, 1.62616736e+00, 2.36500815e-02, 9.50678868e-01, 4.29468976e-03, 4.85622789e-01, 5.06179649e+05, 1.19711900e+04, 1.19711900e+04, 2.83119619e+02, 5.35215234e+01, 1.04537585e+04, 2.05316798e-25
4.14835511e+01, 1.62822081e+00, 2.35385219e-02, 9.50709529e-01, 4.26402860e-03, 4.84323284e-01, 5.08821947e+05, 1.19769166e+04, 1.19769166e+04, 2.81918913e+02, 5.35328292e+01, 1.05284716e+04, 2.08262084e-25
4.16839499e+01, 1.63026460e+00, 2.34280099e-02, 9.50739830e-01, 4.23372778e-03, 4.83032979e-01, 5.11464810e+05, 1.19826026e+04, 1.19826026e+04, 2.80728533e+02, 5.35440788e+01, 1.06033646e+04, 2.11235519e-25
4.18843487e+01, 1.63229882e+00, 2.33185307e-02, 9.50769776e-01, 4.20378141e-03, 4.81751767e-01, 5.14108234e+05, 1.19882486e+04, 1.19882486e+04, 2.79548343e+02, 5.35552728e+01, 1.06784374e+04, 2.14237239e-25
4.20847475e+01, 1.63432355e+00, 2.32100699e-02, 9.50799373e-01, 4.17418374e-03, 4.80479541e-01, 5.16752214e+05, 1.19938550e+04, 1.19938550e+04, 2.78378212e+02, 5.35664117e+01, 1.07536893e+04, 2.17267379e-25
4.22851463e+01, 1.63633889e+00, 2.31026134e-02, 9.50828627e-01, 4.14492910e-03, 4.79216198e-01, 5.19396747e+05, 1.19994222e+04, 1.19994222e+04, 2.77218013e+02, 5.35774961e+01, 1.08291202e+04, 2.20326076e-25
4.24855451e+01, 1.63834492e+00, 2.29961473e-02, 9.50857544e-01, 4.11601197e-03, 4.77961634e-01, 5.22041829e+05, 1.20049508e+04, 1.20049508e+04, 2.76067617e+02, 5.35885265e+01, 1.09047295e+04, 2.23413466e-25
4.26859439e+01, 1.64034172e+00, 2.28906580e-02, 9.50886129e-01, 4.08742692e-03, 4.76715750e-01, 5.24687456e+05, 1.20104411e+04, 1.20104411e+04, 2.74926899e+02, 5.35995034e+01, 1.09805169e+04, 2.26529685e-25
