z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
5.83170501e+01, 1.77317954e+00, 1.68585592e-02, 9.41122170e-01, 2.53844345e-03, 3.95254185e-01, 7.32417739e+05, 1.23475078e+04, 1.23475078e+04, 2.08161191e+02, 5.43237943e+01, 1.74184490e+04, 5.70031055e-25
5.85174489e+01, 1.77464431e+00, 1.68017954e-02, 9.41135157e-01, 2.52545677e-03, 3.94482556e-01, 7.35096925e+05, 1.23509481e+04, 1.23509481e+04, 2.07518104e+02, 5.43317230e+01, 1.75073030e+04, 5.75861508e-25
5.87178477e+01, 1.77610415e+00, 1.67454126e-02, 9.41148034e-01, 2.51257932e-03, 3.93714836e-01, 7.37776449e+05, 1.23543711e+04, 1.23543711e+04, 2.06879041e+02, 5.43396239e+01, 1.75963110e+04, 5.81731809e-25
5.89182465e+01, 1.77755910e+00, 1.66894070e-02, 9.41160804e-01, 2.49980983e-03, 3.92950994e-01, 7.40456309e+05, 1.23577767e+04, 1.23577767e+04, 2.06243964e+02, 5.43474972e+01, 1.76854727e+04, 5.87642096e-25
5.91186453e+01, 1.77900919e+00, 1.66337747e-02, 9.41173467e-01, 2.48714703e-03, 3.92190996e-01, 7.43136503e+05, 1.23611652e+04, 1.23611652e+04, 2.05612836e+02, 5.43553430e+01, 1.77747880e+04, 5.93592509e-25
5.93190441e+01, 1.78045445e+00, 1.65785121e-02, 9.41186024e-01, 2.47458968e-03, 3.91434810e-01, 7.45817031e+05, 1.23645366e+04, 1.23645366e+04, 2.04985620e+02, 5.43631615e+01, 1.78642565e+04, 5.99583186e-25
5.95194429e+01, 1.78189492e+00, 1.65236154e-02, 9.41198477e-01, 2.46213656e-03, 3.90682406e-01, 7.48497889e+05, 1.23678913e+04, 1.23678913e+04, 2.04362279e+02, 5.43709529e+01, 1.79538781e+04, 6.05614266e-25
5.97198417e+01, 1.78333063e+00, 1.64690811e-02, 9.41210827e-01, 2.44978646e-03, 3.89933751e-01, 7.51179077e+05, 1.23712292e+04, 1.23712292e+04, 2.03742777e+02, 5.43787174e+01, 1.80436525e+04, 6.11685887e-25
5.99202405e+01, 1.78476161e+00, 1.64149057e-02, 9.41223075e-01, 2.43753821e-03, 3.89188815e-01, 7.53860592e+05, 1.23745505e+04, 1.23745505e+04, 2.03127079e+02, 5.43864552e+01, 1.81335794e+04, 6.17798190e-25
6.01206393e+01, 1.78618789e+00, 1.63610854e-02, 9.41235223e-01, 2.42539062e-03, 3.88447567e-01, 7.56542434e+05, 1.23778554e+04, 1.23778554e+04, 2.02515149e+02, 5.43941665e+01, 1.82236587e+04, 6.23951312e-25
6.03210381e+01, 1.78760950e+00, 1.63076170e-02, 9.41247271e-01, 2.41334255e-03, 3.87709977e-01, 7.59224600e+05, 1.23811440e+04, 1.23811440e+04, 2.01906953e+02, 5.44018514e+01, 1.83138902e+04, 6.30145392e-25
6.05214369e+01, 1.78902647e+00, 1.62544968e-02, 9.41259221e-01, 2.40139285e-03, 3.86976015e-01, 7.61907089e+05, 1.23844164e+04, 1.23844164e+04, 2.01302456e+02, 5.44095101e+01, 1.84042735e+04, 6.36380571e-25
6.07218357e+01, 1.79043883e+00, 1.62017216e-02, 9.41271073e-01, 2.38954042e-03, 3.86245652e-01, 7.64589899e+05, 1.23876727e+04, 1.23876727e+04, 2.00701625e+02, 5.44171428e+01, 1.84948085e+04, 6.42656985e-25
6.09222345e+01, 1.79184662e+00, 1.61492880e-02, 9.41282829e-01, 2.37778415e-03, 3.85518859e-01, 7.67273029e+05, 1.23909131e+04, 1.23909131e+04, 2.00104425e+02, 5.44247497e+01, 1.85854950e+04, 6.48974776e-25
6.11226333e+01, 1.79324986e+00, 1.60971927e-02, 9.41294490e-01, 2.36612295e-03, 3.84795606e-01, 7.69956477e+05, 1.23941378e+04, 1.23941378e+04, 1.99510825e+02, 5.44323309e+01, 1.86763326e+04, 6.55334081e-25
6.13230321e+01, 1.79464857e+00, 1.60454324e-02, 9.41306058e-01, 2.35455576e-03, 3.84075865e-01, 7.72640241e+05, 1.23973468e+04, 1.23973468e+04, 1.98920790e+02, 5.44398866e+01, 1.87673213e+04, 6.61735040e-25
6.15234309e+01, 1.79604280e+00, 1.59940039e-02, 9.41317532e-01, 2.34308151e-03, 3.83359608e-01, 7.75324321e+05, 1.24005402e+04, 1.24005402e+04, 1.98334290e+02, 5.44474170e+01, 1.88584607e+04, 6.68177792e-25
6.17238297e+01, 1.79743257e+00, 1.59429041e-02, 9.41328914e-01, 2.33169916e-03, 3.82646808e-01, 7.78008714e+05, 1.24037183e+04, 1.24037183e+04, 1.97751291e+02, 5.44549223e+01, 1.89497507e+04, 6.74662476e-25
6.19242285e+01, 1.79881790e+00, 1.58921297e-02, 9.41340206e-01, 2.32040770e-03, 3.81937435e-01, 7.80693418e+05, 1.24068811e+04, 1.24068811e+04, 1.97171763e+02, 5.44624026e+01, 1.90411910e+04, 6.81189231e-25
6.21246273e+01, 1.80019883e+00, 1.58416777e-02, 9.41351407e-01, 2.30920611e-03, 3.81231464e-01, 7.83378433e+05, 1.24100287e+04, 1.24100287e+04, 1.96595674e+02, 5.44698581e+01, 1.91327815e+04, 6.87758197e-25
6.23250261e+01, 1.80157538e+00, 1.57915450e-02, 9.41362520e-01, 2.29809339e-03, 3.80528867e-01, 7.86063758e+05, 1.24131612e+04, 1.24131612e+04, 1.96022994e+02, 5.44772889e+01, 1.92245218e+04, 6.94369513e-25
6.25254248e+01, 1.80294758e+00, 1.57417286e-02, 9.41373545e-01, 2.28706857e-03, 3.79829618e-01, 7.88749389e+05, 1.24162788e+04, 1.24162788e+04, 1.95453692e+02, 5.44846952e+01, 1.93164118e+04, 7.01023318e-25
6.27258236e+01, 1.80431546e+00, 1.56922256e-02, 9.41384482e-01, 2.27613067e-03, 3.79133690e-01, 7.91435326e+05, 1.24193817e+04, 1.24193817e+04, 1.94887739e+02, 5.44920772e+01, 1.94084513e+04, 7.07719751e-25
6.29262224e+01, 1.80567904e+00, 1.56430329e-02, 9.41395334e-01, 2.26527874e-03, 3.78441057e-01, 7.94121568e+05, 1.24224698e+04, 1.24224698e+04, 1.94325104e+02, 5.44994350e+01, 1.95006400e+04, 7.14458952e-25
6.31266212e+01, 1.80703836e+00, 1.55941477e-02, 9.41406101e-01, 2.25451183e-03, 3.77751694e-01, 7.96808113e+05, 1.24255434e+04, 1.24255434e+04, 1.93765758e+02, 5.45067687e+01, 1.95929777e+04, 7.21241060e-25
6.33270200e+01, 1.80839343e+00, 1.55455670e-02, 9.41416784e-01, 2.24382903e-03, 3.77065574e-01, 7.99494959e+05, 1.24286025e+04, 1.24286025e+04, 1.93209672e+02, 5.45140786e+01, 1.96854643e+04, 7.28066215e-25
6.35274188e+01, 1.80974429e+00, 1.54972881e-02, 9.41427384e-01, 2.23322942e-03, 3.76382673e-01, 8.02182105e+05, 1.24316472e+04, 1.24316472e+04, 1.92656818e+02, 5.45213648e+01, 1.97780995e+04, 7.34934556e-25
6.37278176e+01, 1.81109096e+00, 1.54493081e-02, 9.41437901e-01, 2.22271208e-03, 3.75702965e-01, 8.04869550e+05, 1.24346777e+04, 1.24346777e+04, 1.92107167e+02, 5.45286275e+01, 1.98708831e+04, 7.41846222e-25
6.39282164e+01, 1.81243347e+00, 1.54016244e-02, 9.41448337e-01, 2.21227615e-03, 3.75026427e-01, 8.07557293e+05, 1.24376941e+04, 1.24376941e+04, 1.91560692e+02, 5.45358667e+01, 1.99638148e+04, 7.48801353e-25
6.41286152e+01, 1.81377184e+00, 1.53542340e-02, 9.41458692e-01, 2.20192072e-03, 3.74353032e-01, 8.10245331e+05, 1.24406964e+04, 1.24406964e+04, 1.91017364e+02, 5.45430827e+01, 2.00568946e+04, 7.55800089e-25
6.43290140e+01, 1.81510610e+00, 1.53071344e-02, 9.41468968e-01, 2.19164495e-03, 3.73682758e-01, 8.12933664e+05, 1.24436849e+04, 1.24436849e+04, 1.90477157e+02, 5.45502755e+01, 2.01501222e+04, 7.62842569e-25
6.45294128e+01, 1.81643628e+00, 1.52603229e-02, 9.41479165e-01, 2.18144798e-03, 3.73015581e-01, 8.15622289e+05, 1.24466595e+04, 1.24466595e+04, 1.89940043e+02, 5.45574454e+01, 2.02434973e+04, 7.69928933e-25
6.47298116e+01, 1.81776239e+00, 1.52137968e-02, 9.41489284e-01, 2.17132897e-03, 3.72351476e-01, 8.18311207e+05, 1.24496204e+04, 1.24496204e+04, 1.89405996e+02, 5.45645925e+01, 2.03370197e+04, 7.77059320e-25
6.49302104e+01, 1.81908446e+00, 1.51675536e-02, 9.41499326e-01, 2.16128708e-03, 3.71690421e-01, 8.21000415e+05, 1.24525678e+04, 1.24525678e+04, 1.88874989e+02, 5.45717169e+01, 2.04306894e+04, 7.84233870e-25
6.51306092e+01, 1.82040252e+00, 1.51215906e-02, 9.41509291e-01, 2.15132150e-03, 3.71032392e-01, 8.23689911e+05, 1.24555016e+04, 1.24555016e+04, 1.88346997e+02, 5.45788187e+01, 2.05245059e+04, 7.91452723e-25
6.53310080e+01, 1.82171660e+00, 1.50759054e-02, 9.41519181e-01, 2.14143142e-03, 3.70377366e-01, 8.26379696e+05, 1.24584221e+04, 1.24584221e+04, 1.87821993e+02, 5.45858982e+01, 2.06184693e+04, 7.98716018e-25
6.55314068e+01, 1.82302671e+00, 1.50304953e-02, 9.41528997e-01, 2.13161604e-03, 3.69725321e-01, 8.29069767e+05, 1.24613293e+04, 1.24613293e+04, 1.87299951e+02, 5.45929554e+01, 2.07125792e+04, 8.06023895e-25
6.57318056e+01, 1.82433288e+00, 1.49853580e-02, 9.41538738e-01, 2.12187458e-03, 3.69076234e-01, 8.31760123e+05, 1.24642232e+04, 1.24642232e+04, 1.86780848e+02, 5.45999905e+01, 2.08068354e+04, 8.13376494e-25
6.59322044e+01, 1.82563513e+00, 1.49404910e-02, 9.41548406e-01, 2.11220626e-03, 3.68430083e-01, 8.34450763e+05, 1.24671041e+04, 1.24671041e+04, 1.86264658e+02, 5.46070036e+01, 2.09012378e+04, 8.20773955e-25
6.61326032e+01, 1.82693349e+00, 1.48958919e-02, 9.41558002e-01, 2.10261032e-03, 3.67786847e-01, 8.37141685e+05, 1.24699720e+04, 1.24699720e+04, 1.85751355e+02, 5.46139948e+01, 2.09957862e+04, 8.28216418e-25
6.63330020e+01, 1.82822798e+00, 1.48515582e-02, 9.41567527e-01, 2.09308600e-03, 3.67146502e-01, 8.39832888e+05, 1.24728270e+04, 1.24728270e+04, 1.85240917e+02, 5.46209644e+01, 2.10904803e+04, 8.35704022e-25
6.65334008e+01, 1.82951862e+00, 1.48074877e-02, 9.41576990e-01, 2.08363256e-03, 3.66509028e-01, 8.42524371e+05, 1.24756692e+04, 1.24756692e+04, 1.84733318e+02, 5.46279124e+01, 2.11853199e+04, 8.43236907e-25
6.67337996e+01, 1.83080544e+00, 1.47636779e-02, 9.41586374e-01, 2.07424927e-03, 3.65874404e-01, 8.45216133e+05, 1.24784987e+04, 1.24784987e+04, 1.84228536e+02, 5.46348389e+01, 2.12803049e+04, 8.50815214e-25
6.69341984e+01, 1.83208846e+00, 1.47201266e-02, 9.41595688e-01, 2.06493539e-03, 3.65242609e-01, 8.47908172e+05, 1.24813156e+04, 1.24813156e+04, 1.83726546e+02, 5.46417441e+01, 2.13754351e+04, 8.58439082e-25
6.71345972e+01, 1.83336769e+00, 1.46768315e-02, 9.41604933e-01, 2.05569022e-03, 3.64613621e-01, 8.50600487e+05, 1.24841200e+04, 1.24841200e+04, 1.83227325e+02, 5.46486281e+01, 2.14707103e+04, 8.66108651e-25
6.73349960e+01, 1.83464317e+00, 1.46337903e-02, 9.41614110e-01, 2.04651304e-03, 3.63987420e-01, 8.53293077e+05, 1.24869119e+04, 1.24869119e+04, 1.82730850e+02, 5.46554911e+01, 2.15661302e+04, 8.73824062e-25
6.75353948e+01, 1.83591492e+00, 1.45910008e-02, 9.41623220e-01, 2.03740316e-03, 3.63363986e-01, 8.55985940e+05, 1.24896915e+04, 1.24896915e+04, 1.82237099e+02, 5.46623332e+01, 2.16616947e+04, 8.81585454e-25
6.77357936e+01, 1.83718295e+00, 1.45484608e-02, 9.41632264e-01, 2.02835990e-03, 3.62743298e-01, 8.58679076e+05, 1.24924589e+04, 1.24924589e+04, 1.81746049e+02, 5.46691544e+01, 2.17574036e+04, 8.89392967e-25
6.79361924e+01, 1.83844729e+00, 1.45061682e-02, 9.41641241e-01, 2.01938257e-03, 3.62125337e-01, 8.61372484e+05, 1.24952141e+04, 1.24952141e+04, 1.81257677e+02, 5.46759550e+01, 2.18532567e+04, 8.97246742e-25
6.81365912e+01, 1.83970796e+00, 1.44641207e-02, 9.41650153e-01, 2.01047051e-03, 3.61510082e-01, 8.64066161e+05, 1.24979572e+04, 1.24979572e+04, 1.80771962e+02, 5.46827350e+01, 2.19492539e+04, 9.05146919e-25
6.83369900e+01, 1.84096498e+00, 1.44223163e-02, 9.41659001e-01, 2.00162305e-03, 3.60897515e-01, 8.66760107e+05, 1.25006884e+04, 1.25006884e+04, 1.80288882e+02, 5.46894946e+01, 2.20453948e+04, 9.13093637e-25
6.85373888e+01, 1.84221838e+00, 1.43807528e-02, 9.41667784e-01, 1.99283955e-03, 3.60287615e-01, 8.69454320e+05, 1.25034077e+04, 1.25034077e+04, 1.79808415e+02, 5.46962338e+01, 2.21416794e+04, 9.21087038e-25
6.87377876e+01, 1.84346817e+00, 1.43394282e-02, 9.41676505e-01, 1.98411935e-03, 3.59680363e-01, 8.72148800e+05, 1.25061151e+04, 1.25061151e+04, 1.79330540e+02, 5.47029529e+01, 2.22381075e+04, 9.29127261e-25
6.89381864e+01, 1.84471437e+00, 1.42983405e-02, 9.41685162e-01, 1.97546182e-03, 3.59075741e-01, 8.74843545e+05, 1.25088109e+04, 1.25088109e+04, 1.78855236e+02, 5.47096520e+01, 2.23346788e+04, 9.37214446e-25
6.91385852e+01, 1.84595700e+00, 1.42574875e-02, 9.41693758e-01, 1.96686634e-03, 3.58473729e-01, 8.77538554e+05, 1.25114950e+04, 1.25114950e+04, 1.78382483e+02, 5.47163310e+01, 2.24313931e+04, 9.45348735e-25
6.93389840e+01, 1.84719609e+00, 1.42168673e-02, 9.41702292e-01, 1.95833229e-03, 3.57874309e-01, 8.80233826e+05, 1.25141675e+04, 1.25141675e+04, 1.77912258e+02, 5.47229903e+01, 2.25282504e+04, 9.53530267e-25
6.95393828e+01, 1.84843166e+00, 1.41764779e-02, 9.41710766e-01, 1.94985905e-03, 3.57277463e-01, 8.82929360e+05, 1.25168286e+04, 1.25168286e+04, 1.77444543e+02, 5.47296298e+01, 2.26252504e+04, 9.61759182e-25
6.97397816e+01, 1.84966371e+00, 1.41363173e-02, 9.41719179e-01, 1.94144602e-03, 3.56683172e-01, 8.85625155e+05, 1.25194782e+04, 1.25194782e+04, 1.76979317e+02, 5.47362497e+01, 2.27223929e+04, 9.70035622e-25
6.99401804e+01, 1.85089229e+00, 1.40963837e-02, 9.41727532e-01, 1.93309261e-03, 3.56091418e-01, 8.88321209e+05, 1.25221166e+04, 1.25221166e+04, 1.76516560e+02, 5.47428502e+01, 2.28196777e+04, 9.78359726e-25
7.01405792e+01, 1.85211740e+00, 1.40566750e-02, 9.41735827e-01, 1.92479823e-03, 3.55502183e-01, 8.91017521e+05, 1.25247437e+04, 1.25247437e+04, 1.76056252e+02, 5.47494312e+01, 2.29171047e+04, 9.86731634e-25
7.03409780e+01, 1.85333906e+00, 1.40171894e-02, 9.41744063e-01, 1.91656228e-03, 3.54915450e-01, 8.93714091e+05, 1.25273597e+04, 1.25273597e+04, 1.75598373e+02, 5.47559930e+01, 2.30146737e+04, 9.95151489e-25
7.05413768e+01, 1.85455729e+00, 1.39779250e-02, 9.41752241e-01, 1.90838422e-03, 3.54331201e-01, 8.96410917e+05, 1.25299646e+04, 1.25299646e+04, 1.75142905e+02, 5.47625357e+01, 2.31123845e+04, 1.00361943e-24
7.07417756e+01, 1.85577212e+00, 1.39388800e-02, 9.41760362e-01, 1.90026345e-03, 3.53749418e-01, 8.99107998e+05, 1.25325585e+04, 1.25325585e+04, 1.74689829e+02, 5.47690593e+01, 2.32102369e+04, 1.01213560e-24
7.09421743e+01, 1.85698356e+00, 1.39000525e-02, 9.41768426e-01, 1.89219944e-03, 3.53170085e-01, 9.01805333e+05, 1.25351415e+04, 1.25351415e+04, 1.74239124e+02, 5.47755640e+01, 2.33082307e+04, 1.02070013e-24
7.11425731e+01, 1.85819163e+00, 1.38614407e-02, 9.41776434e-01, 1.88419162e-03, 3.52593184e-01, 9.04502921e+05, 1.25377136e+04, 1.25377136e+04, 1.73790774e+02, 5.47820499e+01, 2.34063658e+04, 1.02931317e-24
7.13429719e+01, 1.85939635e+00, 1.38230428e-02, 9.41784386e-01, 1.87623865e-03, 3.52018699e-01, 9.07200761e+05, 1.25402750e+04, 1.25402750e+04, 1.73344758e+02, 5.47885170e+01, 2.35046420e+04, 1.03797486e-24
7.15433707e+01, 1.86059773e+00, 1.37848571e-02, 9.41792284e-01, 1.86834160e-03, 3.51446612e-01, 9.09898851e+05, 1.25428256e+04, 1.25428256e+04, 1.72901059e+02, 5.47949656e+01, 2.36030591e+04, 1.04668534e-24
7.17437695e+01, 1.86179580e+00, 1.37468818e-02, 9.41800126e-01, 1.86049913e-03, 3.50876907e-01, 9.12597191e+05, 1.25453657e+04, 1.25453657e+04, 1.72459659e+02, 5.48013956e+01, 2.37016169e+04, 1.05544475e-24
7.19441683e+01, 1.86299058e+00, 1.37091151e-02, 9.41807915e-01, 1.85271070e-03, 3.50309568e-01, 9.15295780e+05, 1.25478952e+04, 1.25478952e+04, 1.72020540e+02, 5.48078073e+01, 2.38003153e+04, 1.06425322e-24
7.21445671e+01, 1.86418207e+00, 1.36715554e-02, 9.41815650e-01, 1.84497581e-03, 3.49744579e-01, 9.17994616e+05, 1.25504142e+04, 1.25504142e+04, 1.71583683e+02, 5.48142007e+01, 2.38991541e+04, 1.07311091e-24
7.23449659e+01, 1.86537031e+00, 1.36342009e-02, 9.41823332e-01, 1.83729395e-03, 3.49181923e-01, 9.20693699e+05, 1.25529229e+04, 1.25529229e+04, 1.71149072e+02, 5.48205759e+01, 2.39981331e+04, 1.08201796e-24
7.25453647e+01, 1.86655531e+00, 1.35970500e-02, 9.41830961e-01, 1.82966459e-03, 3.48621585e-01, 9.23393028e+05, 1.25554211e+04, 1.25554211e+04, 1.70716689e+02, 5.48269330e+01, 2.40972521e+04, 1.09097449e-24
7.27457635e+01, 1.86773708e+00, 1.35601010e-02, 9.41838539e-01, 1.82208726e-03, 3.48063548e-01, 9.26092601e+05, 1.25579092e+04, 1.25579092e+04, 1.70286516e+02, 5.48332721e+01, 2.41965110e+04, 1.09998066e-24
7.29461623e+01, 1.86891564e+00, 1.35233522e-02, 9.41846065e-01, 1.81456144e-03, 3.47507797e-01, 9.28792417e+05, 1.25603870e+04, 1.25603870e+04, 1.69858538e+02, 5.48395933e+01, 2.42959096e+04, 1.10903660e-24
7.31465611e+01, 1.87009101e+00, 1.34868022e-02, 9.41853540e-01, 1.80708665e-03, 3.46954317e-01, 9.31492476e+05, 1.25628547e+04, 1.25628547e+04, 1.69432736e+02, 5.48458968e+01, 2.43954477e+04, 1.11814246e-24
7.33469599e+01, 1.87126321e+00, 1.34504491e-02, 9.41860964e-01, 1.79966242e-03, 3.46403093e-01, 9.34192776e+05, 1.25653124e+04, 1.25653124e+04, 1.69009095e+02, 5.48521825e+01, 2.44951252e+04, 1.12729837e-24
7.35473587e+01, 1.87243226e+00, 1.34142915e-02, 9.41868339e-01, 1.79228826e-03, 3.45854108e-01, 9.36893317e+05, 1.25677601e+04, 1.25677601e+04, 1.68587597e+02, 5.48584507e+01, 2.45949418e+04, 1.13650448e-24
7.37477575e+01, 1.87359817e+00, 1.33783278e-02, 9.41875663e-01, 1.78496371e-03, 3.45307348e-01, 9.39594098e+05, 1.25701978e+04, 1.25701978e+04, 1.68168226e+02, 5.48647014e+01, 2.46948975e+04, 1.14576093e-24
7.39481563e+01, 1.87476095e+00, 1.33425564e-02, 9.41882939e-01, 1.77768829e-03, 3.44762799e-01, 9.42295116e+05, 1.25726257e+04, 1.25726257e+04, 1.67750967e+02, 5.48709347e+01, 2.47949921e+04, 1.15506786e-24
7.41485551e+01, 1.87592063e+00, 1.33069757e-02, 9.41890166e-01, 1.77046155e-03, 3.44220445e-01, 9.44996373e+05, 1.25750438e+04, 1.25750438e+04, 1.67335803e+02, 5.48771507e+01, 2.48952253e+04, 1.16442541e-24
7.43489539e+01, 1.87707723e+00, 1.32715844e-02, 9.41897344e-01, 1.76328305e-03, 3.43680272e-01, 9.47697866e+05, 1.25774522e+04, 1.25774522e+04, 1.66922718e+02, 5.48833495e+01, 2.49955970e+04, 1.17383373e-24
7.45493527e+01, 1.87823075e+00, 1.32363808e-02, 9.41904475e-01, 1.75615231e-03, 3.43142265e-01, 9.50399594e+05, 1.25798509e+04, 1.25798509e+04, 1.66511697e+02, 5.48895312e+01, 2.50961071e+04, 1.18329294e-24
7.47497515e+01, 1.87938121e+00, 1.32013634e-02, 9.41911559e-01, 1.74906892e-03, 3.42606410e-01, 9.53101558e+05, 1.25822401e+04, 1.25822401e+04, 1.66102724e+02, 5.48956959e+01, 2.51967554e+04, 1.19280320e-24
7.49501503e+01, 1.88052864e+00, 1.31665309e-02, 9.41918596e-01, 1.74203242e-03, 3.42072692e-01, 9.55803754e+05, 1.25846197e+04, 1.25846197e+04, 1.65695783e+02, 5.49018437e+01, 2.52975417e+04, 1.20236464e-24
7.51505491e+01, 1.88167304e+00, 1.31318817e-02, 9.41925586e-01, 1.73504239e-03, 3.41541098e-01, 9.58506184e+05, 1.25869898e+04, 1.25869898e+04, 1.65290861e+02, 5.49079746e+01, 2.53984659e+04, 1.21197741e-24
7.53509479e+01, 1.88281443e+00, 1.30974143e-02, 9.41932530e-01, 1.72809839e-03, 3.41011614e-01, 9.61208845e+05, 1.25893505e+04, 1.25893505e+04, 1.64887940e+02, 5.49140888e+01, 2.54995278e+04, 1.22164165e-24
7.55513467e+01, 1.88395284e+00, 1.30631275e-02, 9.41939429e-01, 1.72120001e-03, 3.40484226e-01, 9.63911738e+05, 1.25917019e+04, 1.25917019e+04, 1.64487007e+02, 5.49201863e+01, 2.56007272e+04, 1.23135749e-24
7.57517455e+01, 1.88508826e+00, 1.30290196e-02, 9.41946282e-01, 1.71434683e-03, 3.39958919e-01, 9.66614860e+05, 1.25940440e+04, 1.25940440e+04, 1.64088047e+02, 5.49262673e+01, 2.57020640e+04, 1.24112509e-24
7.59521443e+01, 1.88622073e+00, 1.29950895e-02, 9.41953090e-01, 1.70753843e-03, 3.39435681e-01, 9.69318211e+05, 1.25963769e+04, 1.25963769e+04, 1.63691045e+02, 5.49323319e+01, 2.58035380e+04, 1.25094458e-24
7.61525431e+01, 1.88735025e+00, 1.29613356e-02, 9.41959855e-01, 1.70077441e-03, 3.38914498e-01, 9.72021791e+05, 1.25987006e+04, 1.25987006e+04, 1.63295986e+02, 5.49383800e+01, 2.59051491e+04, 1.26081610e-24
7.63529419e+01, 1.88847684e+00, 1.29277565e-02, 9.41966575e-01, 1.69405437e-03, 3.38395357e-01, 9.74725597e+05, 1.26010152e+04, 1.26010152e+04, 1.62902857e+02, 5.49444119e+01, 2.60068970e+04, 1.27073979e-24
7.65533407e+01, 1.88960051e+00, 1.28943511e-02, 9.41973252e-01, 1.68737790e-03, 3.37878244e-01, 9.77429630e+05, 1.26033208e+04, 1.26033208e+04, 1.62511643e+02, 5.49504275e+01, 2.61087817e+04, 1.28071580e-24
7.67537395e+01, 1.89072129e+00, 1.28611178e-02, 9.41979885e-01, 1.68074462e-03, 3.37363147e-01, 9.80133891e+05, 1.26056174e+04, 1.26056174e+04, 1.62122330e+02, 5.49564270e+01, 2.62108030e+04, 1.29074427e-24
7.69541383e+01, 1.89183918e+00, 1.28280553e-02, 9.41986476e-01, 1.67415413e-03, 3.36850052e-01, 9.82838374e+05, 1.26079051e+04, 1.26079051e+04, 1.61734904e+02, 5.49624105e+01, 2.63129607e+04, 1.30082534e-24
7.71545371e+01, 1.89295420e+00, 1.27951625e-02, 9.41993024e-01, 1.66760605e-03, 3.36338946e-01, 9.85543080e+05, 1.26101838e+04, 1.26101838e+04, 1.61349351e+02, 5.49683781e+01, 2.64152546e+04, 1.31095914e-24
7.73549359e+01, 1.89406636e+00, 1.27624379e-02, 9.41999530e-01, 1.66110000e-03, 3.35829817e-01, 9.88248009e+05, 1.26124538e+04, 1.26124538e+04, 1.60965658e+02, 5.49743297e+01, 2.65176847e+04, 1.32114583e-24
7.75553347e+01, 1.89517568e+00, 1.27298802e-02, 9.42005995e-01, 1.65463560e-03, 3.35322653e-01, 9.90953161e+05, 1.26147150e+04, 1.26147150e+04, 1.60583811e+02, 5.49802656e+01, 2.66202507e+04, 1.33138554e-24
7.77557335e+01, 1.89628218e+00, 1.26974882e-02, 9.42012418e-01, 1.64821248e-03, 3.34817440e-01, 9.93658533e+05, 1.26169675e+04, 1.26169675e+04, 1.60203797e+02, 5.49861858e+01, 2.67229525e+04, 1.34167842e-24
7.79561323e+01, 1.89738587e+00, 1.26652607e-02, 9.42018801e-01, 1.64183028e-03, 3.34314166e-01, 9.96364125e+05, 1.26192114e+04, 1.26192114e+04, 1.59825602e+02, 5.49920904e+01, 2.68257900e+04, 1.35202460e-24
7.81565311e+01, 1.89848675e+00, 1.26331964e-02, 9.42025142e-01, 1.63548863e-03, 3.33812819e-01, 9.99069936e+05, 1.26214467e+04, 1.26214467e+04, 1.59449214e+02, 5.49979795e+01, 2.69287629e+04, 1.36242423e-24
7.83569299e+01, 1.89958486e+00, 1.26012939e-02, 9.42031444e-01, 1.62918718e-03, 3.33313386e-01, 1.00177597e+06, 1.26236734e+04, 1.26236734e+04, 1.59074620e+02, 5.50038530e+01, 2.70318712e+04, 1.37287745e-24
7.85573287e+01, 1.90068019e+00, 1.25695523e-02, 9.42037706e-01, 1.62292556e-03, 3.32815857e-01, 1.00448221e+06, 1.26258917e+04, 1.26258917e+04, 1.58701805e+02, 5.50097113e+01, 2.71351147e+04, 1.38338441e-24
7.87577275e+01, 1.90177277e+00, 1.25379701e-02, 9.42043928e-01, 1.61670343e-03, 3.32320218e-01, 1.00718868e+06, 1.26281015e+04, 1.26281015e+04, 1.58330759e+02, 5.50155542e+01, 2.72384932e+04, 1.39394523e-24
7.89581263e+01, 1.90286261e+00, 1.25065462e-02, 9.42050111e-01, 1.61052044e-03, 3.31826457e-01, 1.00989536e+06, 1.26303030e+04, 1.26303030e+04, 1.57961467e+02, 5.50213819e+01, 2.73420065e+04, 1.40456007e-24
7.91585251e+01, 1.90394972e+00, 1.24752794e-02, 9.42056256e-01, 1.60437625e-03, 3.31334564e-01, 1.01260225e+06, 1.26324961e+04, 1.26324961e+04, 1.57593919e+02, 5.50271944e+01, 2.74456546e+04, 1.41522907e-24
7.93589238e+01, 1.90503411e+00, 1.24441686e-02, 9.42062362e-01, 1.59827051e-03, 3.30844526e-01, 1.01530936e+06, 1.26346809e+04, 1.26346809e+04, 1.57228100e+02, 5.50329920e+01, 2.75494373e+04, 1.42595237e-24
7.95593226e+01, 1.90611581e+00, 1.24132126e-02, 9.42068430e-01, 1.59220290e-03, 3.30356332e-01, 1.01801669e+06, 1.26368576e+04, 1.26368576e+04, 1.56864000e+02, 5.50387745e+01, 2.76533544e+04, 1.43673011e-24
